item_id,order_id,product_sku,quantity,unit_price,line_discount,line_total,warehouse,line_status,gift_wrap,weight_g
2438,1019,SKU-0108,6,383.29,0,2299.71,CGN1,invoiced,false,117030.0
2439,1020,SKU-0036,2,219.43,0,438.87,MUC2,invoiced,false,43578.0
2440,1020,SKU-0035,1,295.4,0,295.4,MUC2,shipped,true,5622.0
2441,1021,SKU-0043,2,130.4,0,260.81,HH1,invoiced,false,15244.0
2442,1021,SKU-0017,5,262.87,0,1314.37,HH1,invoiced,true,136345.0
2443,1022,SKU-0085,5,226.78,2.5,1131.39,MUC2,shipped,true,85355.0
2444,1022,SKU-0049,6,88.81,0,532.86,MUC2,shipped,false,75852.0
2445,1023,SKU-0052,4,195.17,2.5,778.19,MUC2,invoiced,false,10412.0
2446,1023,SKU-0080,4,18.17,0,72.7,MUC2,picked,false,8416.0
2447,1024,SKU-0090,2,276.37,0,552.74,BER3,open,false,9922.0
2448,1024,SKU-0109,4,283.58,0,1134.33,BER3,open,false,26768.0
2449,1025,SKU-0034,4,108.08,5.0,427.33,HH1,open,false,31308.0
2450,1025,SKU-0103,6,257.06,0,1542.37,HH1,shipped,false,121242.0
2451,1026,SKU-0050,2,131.57,5.0,258.14,BER3,picked,false,23866.0
2452,1026,SKU-0061,3,15.87,5.0,42.6,BER3,open,false,1437.0
2453,1027,SKU-0117,2,105.59,0,211.18,HH1,picked,true,40728.0
2454,1027,SKU-0062,1,338.76,0,338.76,HH1,open,false,26718.0
2455,1028,SKU-0038,1,164.98,5.0,159.98,MUC2,invoiced,false,404.0
2456,1028,SKU-0044,4,134.92,0,539.68,MUC2,shipped,false,81208.0
2457,1029,SKU-0120,3,159.8,0,479.4,MUC2,shipped,false,41994.0
2458,1029,SKU-0052,5,187.75,5.0,933.74,MUC2,picked,false,13015.0
2459,1030,SKU-0006,6,246.05,0,1476.32,HH1,shipped,true,90234.0
2460,1030,SKU-0044,1,134.15,5.0,129.15,HH1,picked,false,20302.0
2461,1031,SKU-0089,5,47.14,2.5,233.19,CGN1,shipped,false,6595.0
2462,1031,SKU-0078,2,47.9,5.0,90.79,CGN1,picked,false,9840.0
2463,1032,SKU-0113,5,219.51,0,1097.56,BER3,picked,false,100315.0
2464,1032,SKU-0053,4,235.12,0,940.47,BER3,invoiced,false,71168.0
2465,1033,SKU-0033,5,330.49,5.0,1647.46,BER3,open,false,11980.0
2466,1033,SKU-0015,5,251.59,2.5,1255.46,BER3,open,false,89285.0
2467,1034,SKU-0107,6,311.7,0,1870.22,HH1,picked,false,39840.0
2468,1034,SKU-0092,6,11.65,2.5,67.42,HH1,open,false,41106.0
2469,1035,SKU-0019,3,291.71,0,875.13,CGN1,invoiced,true,29469.0
2470,1035,SKU-0056,4,68.29,5.0,268.14,CGN1,picked,false,79552.0
2471,1036,SKU-0053,4,246.71,5.0,981.84,CGN1,open,false,71168.0
2472,1036,SKU-0063,6,98.97,0,593.8,CGN1,picked,false,74706.0
2473,1037,SKU-0074,6,197.67,2.5,1183.5,MUC2,open,false,148782.0
2474,1037,SKU-0036,4,203.48,0,813.92,MUC2,shipped,false,87156.0
2475,1038,SKU-0044,2,125.96,5.0,246.92,MUC2,picked,true,40604.0
2476,1038,SKU-0066,1,267.83,5.0,262.83,MUC2,open,false,19344.0
2477,1039,SKU-0034,5,107.15,0,535.76,BER3,open,false,39135.0
2478,1039,SKU-0008,1,216.58,5.0,211.58,BER3,picked,false,25946.0
2479,1040,SKU-0008,1,208.63,2.5,206.13,BER3,picked,false,25946.0
2480,1040,SKU-0027,2,270.94,2.5,539.39,BER3,open,false,2908.0
2481,1041,SKU-0114,1,340.84,0,340.84,BER3,invoiced,false,7130.0
2482,1041,SKU-0001,6,197.57,0,1185.41,BER3,invoiced,false,147540.0
2483,1042,SKU-0080,4,18.32,2.5,70.79,BER3,invoiced,false,8416.0
2484,1042,SKU-0075,5,341.21,0,1706.05,BER3,shipped,false,119800.0
2485,1043,SKU-0079,5,277.56,0,1387.82,BER3,shipped,false,132370.0
2486,1043,SKU-0068,1,338.55,2.5,336.05,BER3,shipped,false,6171.0
2487,1044,SKU-0071,6,26.49,5.0,153.93,CGN1,shipped,false,2634.0
2488,1044,SKU-0022,2,68.02,0,136.04,CGN1,open,false,53142.0
2489,1045,SKU-0081,5,106.05,0,530.24,BER3,open,true,14110.0
2490,1045,SKU-0035,6,309.95,2.5,1857.2,BER3,open,false,33732.0
2491,1046,SKU-0112,4,103.84,0,415.37,CGN1,picked,false,86452.0
2492,1046,SKU-0081,6,102.99,0,617.97,CGN1,invoiced,false,16932.0
2493,1047,SKU-0075,6,323.2,0,1939.22,HH1,shipped,false,143760.0
2494,1047,SKU-0076,3,83.24,5.0,244.73,HH1,open,false,20574.0
2495,1048,SKU-0048,2,144.2,0,288.4,HH1,shipped,false,34178.0
2496,1048,SKU-0087,6,73.91,0,443.45,HH1,invoiced,false,130578.0
2497,1049,SKU-0107,5,326.58,2.5,1630.38,MUC2,shipped,false,33200.0
2498,1049,SKU-0019,2,279.87,5.0,554.73,MUC2,open,false,19646.0
2499,1050,SKU-0087,6,75.39,0,452.34,HH1,invoiced,false,130578.0
2500,1050,SKU-0050,1,127.82,0,127.82,HH1,shipped,false,11933.0
2501,1051,SKU-0103,3,264.7,0,794.1,MUC2,picked,false,60621.0
2502,1051,SKU-0044,1,134.13,5.0,129.13,MUC2,open,false,20302.0
2503,1052,SKU-0086,5,307.3,0,1536.49,MUC2,picked,false,9975.0
2504,1052,SKU-0118,4,352.18,2.5,1406.22,MUC2,open,false,95080.0
2505,1053,SKU-0023,6,125.5,2.5,750.51,BER3,picked,false,32472.0
2506,1053,SKU-0017,4,269.26,0,1077.02,BER3,picked,false,109076.0
2507,1054,SKU-0037,3,282.32,0,846.96,BER3,open,false,8694.0
2508,1054,SKU-0059,6,108.39,5.0,645.31,BER3,shipped,false,58176.0
2509,1055,SKU-0068,2,322.51,5.0,640.02,MUC2,picked,false,12342.0
2510,1055,SKU-0080,4,18.74,0,74.97,MUC2,invoiced,false,8416.0
2511,1056,SKU-0056,2,67.83,0,135.67,CGN1,picked,false,39776.0
2512,1056,SKU-0028,1,179.88,5.0,174.88,CGN1,shipped,false,23264.0
2513,1057,SKU-0024,4,112.21,2.5,446.34,HH1,shipped,false,52184.0
2514,1057,SKU-0072,6,286.16,5.0,1711.97,HH1,picked,false,4494.0
2515,1058,SKU-0037,3,278.15,5.0,829.44,MUC2,invoiced,false,8694.0
2516,1058,SKU-0039,3,142.17,2.5,424.02,MUC2,shipped,false,51795.0
2517,1059,SKU-0017,2,270.26,0,540.52,CGN1,open,false,54538.0
2518,1059,SKU-0091,1,348.34,5.0,343.34,CGN1,invoiced,false,16077.0
2519,1060,SKU-0019,5,295.25,0,1476.23,HH1,picked,true,49115.0
2520,1060,SKU-0042,4,171.14,0,684.55,HH1,invoiced,false,33096.0
2521,1061,SKU-0007,5,100.56,0,502.78,BER3,invoiced,false,135665.0
2522,1061,SKU-0027,4,260.6,0,1042.4,BER3,picked,false,5816.0
2523,1062,SKU-0090,4,277.66,0,1110.64,CGN1,invoiced,false,19844.0
2524,1062,SKU-0002,3,327.14,0,981.42,CGN1,shipped,false,81012.0
2525,1063,SKU-0090,4,267.72,0,1070.88,BER3,picked,false,19844.0
2526,1063,SKU-0077,3,229.73,0,689.2,BER3,open,false,23400.0
2527,1064,SKU-0107,3,312.96,0,938.89,MUC2,picked,false,19920.0
2528,1064,SKU-0029,6,176.98,0,1061.89,MUC2,picked,false,74064.0
2529,1065,SKU-0114,1,346.48,5.0,341.48,CGN1,picked,false,7130.0
2530,1065,SKU-0028,5,174.97,5.0,869.83,CGN1,open,false,116320.0
2531,1066,SKU-0011,1,300.43,2.5,297.93,MUC2,open,false,26175.0
2532,1066,SKU-0051,5,283.37,2.5,1414.33,MUC2,invoiced,false,96495.0
2533,1067,SKU-0043,2,126.54,0,253.07,CGN1,open,false,15244.0
2534,1067,SKU-0084,6,148.86,2.5,890.66,CGN1,shipped,false,26250.0
2535,1068,SKU-0086,6,293.17,0,1759.03,MUC2,shipped,false,11970.0
2536,1068,SKU-0009,4,251.25,2.5,1002.51,MUC2,picked,false,64952.0
2537,1069,SKU-0062,2,332.5,0,665.0,MUC2,invoiced,false,53436.0
2538,1069,SKU-0026,2,105.91,0,211.82,MUC2,shipped,false,40256.0
2539,1070,SKU-0092,1,11.57,5.0,6.57,MUC2,open,false,6851.0
2540,1070,SKU-0031,1,190.92,5.0,185.92,MUC2,shipped,false,13382.0
2541,1071,SKU-0084,5,138.54,2.5,690.19,HH1,shipped,false,21875.0
2542,1071,SKU-0014,4,39.47,2.5,155.37,HH1,open,false,80428.0
2543,1072,SKU-0085,6,228.54,2.5,1368.72,BER3,picked,false,102426.0
2544,1072,SKU-0042,1,165.89,0,165.89,BER3,picked,false,8274.0
2545,1073,SKU-0039,4,151.32,0,605.29,CGN1,picked,false,69060.0
2546,1073,SKU-0070,4,263.6,2.5,1051.92,CGN1,invoiced,true,108352.0
2547,1074,SKU-0010,5,235.4,0,1177.01,CGN1,picked,false,83405.0
2548,1074,SKU-0012,5,50.11,0,250.57,CGN1,shipped,false,10490.0
2549,1075,SKU-0042,5,173.93,0,869.65,CGN1,open,false,41370.0
2550,1075,SKU-0110,4,300.91,0,1203.63,CGN1,shipped,false,80532.0
2551,1076,SKU-0082,3,356.42,0,1069.27,MUC2,invoiced,false,35934.0
2552,1076,SKU-0117,4,108.7,0,434.8,MUC2,shipped,false,81456.0
2553,1077,SKU-0003,2,215.5,0,431.01,CGN1,open,false,18998.0
2554,1077,SKU-0071,2,26.62,0,53.24,CGN1,shipped,true,878.0
2555,1078,SKU-0061,4,15.99,5.0,58.95,MUC2,shipped,false,1916.0
2556,1078,SKU-0084,1,142.8,0,142.8,MUC2,open,false,4375.0
2557,1079,SKU-0036,2,202.97,0,405.94,BER3,shipped,false,43578.0
2558,1079,SKU-0082,5,354.95,0,1774.75,BER3,invoiced,false,59890.0
2559,1080,SKU-0097,3,338.0,0,1014.0,HH1,invoiced,false,37860.0
2560,1080,SKU-0053,4,236.23,2.5,942.44,HH1,open,false,71168.0
2561,1081,SKU-0003,5,219.15,0,1095.75,MUC2,invoiced,false,47495.0
2562,1081,SKU-0042,2,172.79,0,345.58,MUC2,picked,false,16548.0
2563,1082,SKU-0068,3,323.82,5.0,966.45,MUC2,shipped,false,18513.0
2564,1082,SKU-0070,2,256.25,0,512.51,MUC2,shipped,false,54176.0
2565,1083,SKU-0059,3,102.3,5.0,301.91,CGN1,shipped,false,29088.0
2566,1083,SKU-0032,4,354.66,0,1418.66,CGN1,shipped,false,48928.0
2567,1084,SKU-0084,6,137.91,2.5,824.98,CGN1,picked,false,26250.0
2568,1084,SKU-0023,4,123.18,0,492.73,CGN1,open,false,21648.0
2569,1085,SKU-0001,5,196.89,2.5,981.93,HH1,picked,false,122950.0
2570,1085,SKU-0071,3,27.0,0,81.01,HH1,picked,false,1317.0
2571,1086,SKU-0072,2,292.63,0,585.25,BER3,invoiced,false,1498.0
2572,1086,SKU-0062,5,327.72,2.5,1636.1,BER3,picked,false,133590.0
2573,1087,SKU-0004,5,208.16,0,1040.81,BER3,open,false,39165.0
2574,1087,SKU-0009,6,244.14,0,1464.86,BER3,open,false,97428.0
2575,1088,SKU-0030,5,112.8,0,563.99,CGN1,picked,false,98970.0
2576,1088,SKU-0018,2,389.06,0,778.12,CGN1,open,false,44944.0
2577,1089,SKU-0010,5,246.01,0,1230.03,HH1,invoiced,true,83405.0
2578,1089,SKU-0030,3,115.61,0,346.83,HH1,open,false,59382.0
2579,1090,SKU-0044,2,128.26,0,256.53,HH1,invoiced,false,40604.0
2580,1090,SKU-0114,3,346.34,0,1039.01,HH1,open,false,21390.0
2581,1091,SKU-0070,2,256.15,0,512.3,CGN1,picked,false,54176.0
2582,1091,SKU-0021,2,376.82,0,753.63,CGN1,open,false,24494.0
2583,1092,SKU-0004,6,221.06,0,1326.33,BER3,picked,false,46998.0
2584,1092,SKU-0030,6,118.77,5.0,707.64,BER3,open,false,118764.0
2585,1093,SKU-0114,4,354.7,5.0,1413.8,HH1,open,false,28520.0
2586,1093,SKU-0078,4,48.56,2.5,191.72,HH1,invoiced,false,19680.0
2587,1094,SKU-0017,3,282.39,0,847.17,BER3,open,false,81807.0
2588,1094,SKU-0078,2,45.85,5.0,86.7,BER3,open,false,9840.0
2589,1095,SKU-0116,3,179.91,0,539.73,HH1,open,false,45888.0
2590,1095,SKU-0042,3,165.1,5.0,490.3,HH1,picked,false,24822.0
2591,1096,SKU-0077,5,228.48,2.5,1139.9,MUC2,picked,false,39000.0
2592,1096,SKU-0049,3,88.52,2.5,263.05,MUC2,picked,false,37926.0
2593,1097,SKU-0061,1,16.51,0,16.51,BER3,picked,false,479.0
2594,1097,SKU-0040,5,306.7,0,1533.52,BER3,open,false,105130.0
2595,1098,SKU-0002,2,307.53,5.0,610.05,HH1,picked,false,54008.0
2596,1098,SKU-0119,4,90.72,0,362.87,HH1,invoiced,false,106280.0
2597,1099,SKU-0083,3,241.29,0,723.88,BER3,shipped,false,68217.0
2598,1099,SKU-0027,6,280.03,2.5,1677.66,BER3,invoiced,false,8724.0
2599,1100,SKU-0036,4,216.48,0,865.9,MUC2,shipped,false,87156.0
2600,1100,SKU-0106,6,252.45,0,1514.71,MUC2,open,false,46050.0
2601,1101,SKU-0032,6,355.7,2.5,2131.72,BER3,shipped,false,73392.0
2602,1101,SKU-0101,6,367.39,0,2204.34,BER3,shipped,false,108636.0
2603,1102,SKU-0102,2,84.83,0,169.67,BER3,open,false,4414.0
2604,1102,SKU-0090,1,262.37,0,262.37,BER3,invoiced,false,4961.0
2605,1103,SKU-0012,4,50.66,0,202.63,MUC2,invoiced,false,8392.0
2606,1103,SKU-0028,3,180.55,5.0,536.64,MUC2,open,false,69792.0
2607,1104,SKU-0057,1,439.42,0,439.42,HH1,shipped,false,14273.0
2608,1104,SKU-0063,2,99.06,2.5,195.63,HH1,open,false,24902.0
2609,1105,SKU-0029,2,182.65,5.0,360.3,BER3,shipped,false,24688.0
2610,1105,SKU-0076,3,83.68,0,251.05,BER3,picked,false,20574.0
2611,1106,SKU-0040,2,298.47,0,596.94,CGN1,invoiced,false,42052.0
2612,1106,SKU-0081,2,98.59,5.0,192.17,CGN1,shipped,false,5644.0
2613,1107,SKU-0070,4,259.18,5.0,1031.71,MUC2,open,false,108352.0
2614,1107,SKU-0044,1,131.75,5.0,126.75,MUC2,shipped,false,20302.0
2615,1108,SKU-0017,6,278.26,5.0,1664.56,CGN1,open,false,163614.0
2616,1108,SKU-0038,6,171.44,0,1028.63,CGN1,invoiced,false,2424.0
2617,1109,SKU-0040,3,312.68,0,938.04,HH1,open,false,63078.0
2618,1109,SKU-0055,2,90.33,0,180.66,HH1,invoiced,false,29080.0
2619,1110,SKU-0107,2,322.2,0,644.39,MUC2,shipped,false,13280.0
2620,1110,SKU-0010,5,244.5,0,1222.49,MUC2,shipped,false,83405.0
2621,1111,SKU-0027,4,278.82,0,1115.3,HH1,invoiced,false,5816.0
2622,1111,SKU-0014,3,39.2,0,117.59,HH1,open,false,60321.0
2623,1112,SKU-0115,3,320.17,0,960.52,HH1,open,false,75165.0
2624,1112,SKU-0063,3,102.66,5.0,302.99,HH1,shipped,false,37353.0
2625,1113,SKU-0096,2,265.84,5.0,526.67,CGN1,invoiced,false,2202.0
2626,1113,SKU-0108,2,387.59,0,775.19,CGN1,shipped,false,39010.0
2627,1114,SKU-0079,3,271.41,0,814.23,CGN1,shipped,false,79422.0
2628,1114,SKU-0026,3,107.05,0,321.15,CGN1,picked,false,60384.0
2629,1115,SKU-0022,1,67.15,0,67.15,HH1,picked,false,26571.0
2630,1115,SKU-0002,4,312.26,5.0,1244.03,HH1,open,false,108016.0
2631,1116,SKU-0008,4,210.9,0,843.61,BER3,shipped,false,103784.0
2632,1116,SKU-0115,3,340.45,0,1021.34,BER3,invoiced,false,75165.0
2633,1117,SKU-0111,2,72.38,2.5,142.26,HH1,shipped,false,21926.0
2634,1117,SKU-0107,4,313.95,2.5,1253.31,HH1,open,false,26560.0
2635,1118,SKU-0079,1,264.97,0,264.97,HH1,shipped,false,26474.0
2636,1118,SKU-0116,4,173.05,5.0,687.22,HH1,invoiced,false,61184.0
2637,1119,SKU-0037,4,268.08,0,1072.3,MUC2,invoiced,false,11592.0
2638,1119,SKU-0046,2,9.35,0,18.7,MUC2,picked,false,14214.0
2639,1120,SKU-0113,3,223.51,0,670.54,HH1,invoiced,false,60189.0
2640,1120,SKU-0013,3,373.38,0,1120.14,HH1,open,false,51438.0
2641,1121,SKU-0031,1,197.99,0,197.99,HH1,open,false,13382.0
2642,1121,SKU-0115,2,317.2,2.5,631.89,HH1,invoiced,false,50110.0
2643,1122,SKU-0019,1,298.47,5.0,293.47,MUC2,invoiced,false,9823.0
2644,1122,SKU-0014,3,39.75,0,119.25,MUC2,picked,false,60321.0
2645,1123,SKU-0016,1,187.74,5.0,182.74,CGN1,invoiced,false,12063.0
2646,1123,SKU-0075,3,338.74,0,1016.23,CGN1,invoiced,false,71880.0
2647,1124,SKU-0029,3,183.58,0,550.73,BER3,invoiced,false,37032.0
2648,1124,SKU-0048,5,143.73,2.5,716.14,BER3,picked,true,85445.0
2649,1125,SKU-0120,3,152.2,5.0,451.6,MUC2,shipped,false,41994.0
2650,1125,SKU-0002,1,330.47,0,330.47,MUC2,shipped,false,27004.0
2651,1126,SKU-0072,1,290.58,5.0,285.58,CGN1,shipped,false,749.0
2652,1126,SKU-0021,1,377.03,2.5,374.53,CGN1,invoiced,false,12247.0
2653,1127,SKU-0002,5,327.93,0,1639.65,MUC2,shipped,false,135020.0
2654,1127,SKU-0014,4,38.57,0,154.27,MUC2,invoiced,false,80428.0
2655,1128,SKU-0065,2,272.24,0,544.48,BER3,shipped,false,25790.0
2656,1128,SKU-0048,2,147.17,2.5,291.84,BER3,shipped,false,34178.0
2657,1129,SKU-0117,6,105.88,0,635.27,CGN1,invoiced,true,122184.0
2658,1129,SKU-0018,3,390.66,0,1171.98,CGN1,picked,false,67416.0
2659,1130,SKU-0062,2,318.7,2.5,634.91,MUC2,picked,false,53436.0
2660,1130,SKU-0029,3,188.14,2.5,561.93,MUC2,open,false,37032.0
2661,1131,SKU-0088,6,302.87,2.5,1814.74,MUC2,picked,false,102108.0
2662,1131,SKU-0095,3,270.91,5.0,807.73,MUC2,shipped,false,12807.0
2663,1132,SKU-0004,1,216.8,5.0,211.8,CGN1,shipped,false,7833.0
2664,1132,SKU-0035,4,309.61,0,1238.42,CGN1,invoiced,false,22488.0
2665,1133,SKU-0009,5,247.34,0,1236.71,CGN1,invoiced,false,81190.0
2666,1133,SKU-0015,3,266.12,2.5,795.85,CGN1,shipped,false,53571.0
2667,1134,SKU-0053,1,250.79,5.0,245.79,MUC2,picked,true,17792.0
2668,1134,SKU-0027,2,271.72,5.0,538.44,MUC2,open,false,2908.0
2669,1135,SKU-0092,3,11.61,2.5,32.32,HH1,invoiced,false,20553.0
2670,1135,SKU-0015,6,265.11,0,1590.66,HH1,open,false,107142.0
2671,1136,SKU-0097,4,354.99,5.0,1414.94,BER3,open,true,50480.0
2672,1136,SKU-0045,2,97.14,5.0,189.27,BER3,picked,false,31032.0
2673,1137,SKU-0079,4,255.68,5.0,1017.73,HH1,invoiced,false,105896.0
2674,1137,SKU-0101,6,354.6,0,2127.61,HH1,picked,false,108636.0
2675,1138,SKU-0003,1,227.94,0,227.94,MUC2,picked,false,9499.0
2676,1138,SKU-0029,2,192.24,2.5,381.97,MUC2,shipped,false,24688.0
2677,1139,SKU-0066,6,258.58,0,1551.49,MUC2,picked,false,116064.0
2678,1139,SKU-0047,2,26.04,5.0,47.08,MUC2,open,false,6722.0
2679,1140,SKU-0025,3,282.51,2.5,845.04,MUC2,open,false,56565.0
2680,1140,SKU-0078,6,45.82,0,274.91,MUC2,shipped,false,29520.0
2681,1141,SKU-0001,5,190.12,2.5,948.12,HH1,shipped,false,122950.0
2682,1141,SKU-0086,6,293.45,0,1760.68,HH1,open,false,11970.0
2683,1142,SKU-0017,5,276.69,0,1383.43,CGN1,invoiced,false,136345.0
2684,1142,SKU-0029,2,179.53,0,359.07,CGN1,invoiced,false,24688.0
2685,1143,SKU-0057,3,407.03,2.5,1218.58,MUC2,shipped,false,42819.0
2686,1143,SKU-0053,6,245.79,2.5,1472.26,MUC2,shipped,false,106752.0
2687,1144,SKU-0027,5,271.3,0,1356.49,BER3,open,false,7270.0
2688,1144,SKU-0026,1,112.02,0,112.02,BER3,shipped,true,20128.0
2689,1145,SKU-0082,1,362.7,0,362.7,MUC2,shipped,false,11978.0
2690,1145,SKU-0117,5,101.26,2.5,503.81,MUC2,open,false,101820.0
2691,1146,SKU-0064,1,261.33,2.5,258.83,HH1,picked,false,15868.0
2692,1146,SKU-0073,5,194.4,0,972.02,HH1,open,false,42785.0
2693,1147,SKU-0033,3,327.46,0,982.38,BER3,picked,false,7188.0
2694,1147,SKU-0049,3,88.02,0,264.07,BER3,open,false,37926.0
2695,1148,SKU-0058,5,108.79,0,543.96,HH1,picked,false,108230.0
2696,1148,SKU-0054,1,116.03,2.5,113.53,HH1,picked,false,22789.0
2697,1149,SKU-0085,4,241.62,0,966.47,HH1,invoiced,false,68284.0
2698,1149,SKU-0118,5,344.36,0,1721.82,HH1,invoiced,false,118850.0
2699,1150,SKU-0013,2,349.83,2.5,697.16,BER3,shipped,false,34292.0
2700,1150,SKU-0046,1,9.12,0,9.12,BER3,invoiced,false,7107.0
2701,1151,SKU-0023,2,126.03,0,252.06,BER3,shipped,false,10824.0
2702,1151,SKU-0009,1,243.6,5.0,238.6,BER3,open,false,16238.0
2703,1152,SKU-0082,4,363.02,5.0,1447.06,HH1,picked,false,47912.0
2704,1152,SKU-0032,2,345.09,0,690.18,HH1,shipped,false,24464.0
2705,1153,SKU-0054,2,116.22,0,232.43,BER3,shipped,false,45578.0
2706,1153,SKU-0119,3,95.46,5.0,281.39,BER3,picked,false,79710.0
2707,1154,SKU-0113,4,232.35,0,929.4,MUC2,invoiced,false,80252.0
2708,1154,SKU-0116,1,175.06,5.0,170.06,MUC2,shipped,false,15296.0
2709,1155,SKU-0039,2,150.04,0,300.09,BER3,invoiced,false,34530.0
2710,1155,SKU-0067,5,319.64,5.0,1593.18,BER3,open,false,3315.0
2711,1156,SKU-0060,1,254.32,0,254.32,HH1,shipped,false,19761.0
2712,1156,SKU-0111,5,76.2,2.5,378.51,HH1,shipped,false,54815.0
2713,1157,SKU-0043,4,127.75,0,511.0,MUC2,invoiced,false,30488.0
2714,1157,SKU-0103,4,264.11,5.0,1051.45,MUC2,open,false,80828.0
2715,1158,SKU-0034,4,113.35,0,453.41,CGN1,open,false,31308.0
2716,1158,SKU-0005,2,270.82,0,541.65,CGN1,shipped,false,36938.0
2717,1159,SKU-0082,3,360.07,0,1080.22,HH1,picked,false,35934.0
2718,1159,SKU-0061,1,15.79,5.0,10.79,HH1,picked,false,479.0
2719,1160,SKU-0087,1,75.32,5.0,70.32,HH1,open,false,21763.0
2720,1160,SKU-0097,4,345.43,0,1381.74,HH1,invoiced,false,50480.0
2721,1161,SKU-0082,1,354.64,0,354.64,HH1,invoiced,false,11978.0
2722,1161,SKU-0075,5,340.34,0,1701.72,HH1,shipped,false,119800.0
2723,1162,SKU-0025,3,280.17,5.0,835.52,CGN1,open,false,56565.0
2724,1162,SKU-0089,5,46.51,0,232.57,CGN1,shipped,false,6595.0
2725,1163,SKU-0094,2,269.94,0,539.88,MUC2,open,false,42596.0
2726,1163,SKU-0059,3,101.78,0,305.34,MUC2,open,false,29088.0
2727,1164,SKU-0049,3,82.67,0,248.01,CGN1,open,false,37926.0
2728,1164,SKU-0087,1,75.49,5.0,70.49,CGN1,shipped,false,21763.0
2729,1165,SKU-0054,3,114.73,0,344.18,CGN1,shipped,false,68367.0
2730,1165,SKU-0034,4,108.55,0,434.22,CGN1,picked,false,31308.0
2731,1166,SKU-0108,1,383.53,2.5,381.03,CGN1,open,false,19505.0
2732,1166,SKU-0052,2,184.54,0,369.07,CGN1,picked,false,5206.0
2733,1167,SKU-0089,3,46.26,5.0,133.78,BER3,open,false,3957.0
2734,1167,SKU-0063,6,98.81,0,592.85,BER3,shipped,false,74706.0
2735,1168,SKU-0094,1,252.29,0,252.29,HH1,invoiced,false,21298.0
2736,1168,SKU-0103,1,249.38,0,249.38,HH1,invoiced,true,20207.0
2737,1169,SKU-0007,5,103.96,0,519.8,MUC2,shipped,false,135665.0
2738,1169,SKU-0011,6,315.13,2.5,1888.29,MUC2,invoiced,false,157050.0
2739,1170,SKU-0004,2,206.03,0,412.07,MUC2,picked,false,15666.0
2740,1170,SKU-0022,4,69.03,2.5,273.64,MUC2,picked,false,106284.0
2741,1171,SKU-0007,6,103.73,0,622.38,CGN1,open,false,162798.0
2742,1171,SKU-0058,3,102.66,2.5,305.49,CGN1,open,false,64938.0
2743,1172,SKU-0104,6,89.11,0,534.67,BER3,open,false,162228.0
2744,1172,SKU-0099,5,250.18,0,1250.89,BER3,invoiced,false,110545.0
2745,1173,SKU-0074,1,196.92,0,196.92,BER3,open,false,24797.0
2746,1173,SKU-0097,3,341.65,0,1024.94,BER3,invoiced,false,37860.0
2747,1174,SKU-0088,4,289.99,5.0,1154.95,MUC2,open,false,68072.0
2748,1174,SKU-0012,4,51.28,0,205.11,MUC2,shipped,false,8392.0
2749,1175,SKU-0114,2,346.72,5.0,688.44,MUC2,invoiced,false,14260.0
2750,1175,SKU-0112,3,108.2,2.5,322.09,MUC2,open,false,64839.0
2751,1176,SKU-0056,2,63.86,5.0,122.72,MUC2,open,false,39776.0
2752,1176,SKU-0039,6,150.49,0,902.91,MUC2,invoiced,false,103590.0
2753,1177,SKU-0014,4,38.79,0,155.15,MUC2,picked,false,80428.0
2754,1177,SKU-0054,2,115.86,2.5,229.22,MUC2,picked,false,45578.0
2755,1178,SKU-0011,3,312.66,0,937.99,MUC2,open,false,78525.0
2756,1178,SKU-0088,6,290.19,0,1741.16,MUC2,picked,false,102108.0
2757,1179,SKU-0045,2,101.45,0,202.89,CGN1,open,false,31032.0
2758,1179,SKU-0072,6,296.1,2.5,1774.1,CGN1,open,false,4494.0
2759,1180,SKU-0022,4,68.47,2.5,271.36,CGN1,invoiced,false,106284.0
2760,1180,SKU-0018,1,385.98,0,385.98,CGN1,invoiced,false,22472.0
2761,1181,SKU-0080,5,19.12,0,95.6,CGN1,shipped,false,10520.0
2762,1181,SKU-0041,1,287.02,5.0,282.02,CGN1,shipped,false,15584.0
2763,1182,SKU-0049,2,87.44,5.0,169.88,MUC2,invoiced,true,25284.0
2764,1182,SKU-0058,4,104.28,0,417.14,MUC2,picked,false,86584.0
2765,1183,SKU-0109,3,275.76,5.0,822.27,CGN1,invoiced,false,20076.0
2766,1183,SKU-0026,3,107.57,0,322.72,CGN1,picked,false,60384.0
2767,1184,SKU-0117,5,103.93,2.5,517.17,BER3,shipped,false,101820.0
2768,1184,SKU-0117,5,108.0,5.0,534.99,BER3,open,false,101820.0
2769,1185,SKU-0081,4,100.44,0,401.74,HH1,picked,false,11288.0
2770,1185,SKU-0084,6,141.47,0,848.82,HH1,open,false,26250.0
2771,1186,SKU-0094,6,255.07,0,1530.44,CGN1,shipped,false,127788.0
2772,1186,SKU-0109,1,267.67,5.0,262.67,CGN1,shipped,false,6692.0
2773,1187,SKU-0025,1,297.24,2.5,294.74,MUC2,open,false,18855.0
2774,1187,SKU-0093,6,118.16,2.5,706.45,MUC2,open,false,89280.0
2775,1188,SKU-0077,5,221.11,5.0,1100.56,MUC2,shipped,false,39000.0
2776,1188,SKU-0096,4,278.04,5.0,1107.14,MUC2,open,false,4404.0
