zeit_id,prj_nr,ma_nr,tag,std,stdsatz,betrag,fakt_kz
1027,50,50,2025-06-06,8.0,137.0,1096.0,true
1028,50,13,2025-03-02,8.0,89.0,712.0,true
1029,50,13,2025-01-05,4.0,89.0,356.0,true
1030,50,13,2025-03-16,4.0,89.0,356.0,true
1031,50,50,2025-07-03,8.0,137.0,1096.0,true
1032,50,50,2025-02-17,4.0,137.0,548.0,true
1033,50,50,2025-03-04,2.5,137.0,342.5,true
1034,50,50,2025-05-22,2.5,137.0,342.5,true
1035,50,50,2025-01-09,4.0,137.0,548.0,true
1036,50,50,2025-02-07,2.5,137.0,342.5,true
1037,50,50,2025-03-08,1.0,137.0,137.0,true
1038,50,13,2025-01-26,8.0,89.0,712.0,false
1039,50,50,2025-01-12,8.0,137.0,1096.0,true
1040,51,75,2025-06-30,1.0,173.0,173.0,true
1041,51,61,2025-05-22,1.0,137.0,137.0,true
1042,51,75,2025-01-19,2.5,173.0,432.5,true
1043,51,38,2025-05-06,8.0,125.0,1000.0,true
1044,51,38,2025-02-06,2.5,125.0,312.5,true
1045,51,61,2025-02-22,8.0,137.0,1096.0,false
1046,51,44,2025-03-02,2.5,65.0,162.5,true
1047,51,44,2025-01-07,4.0,65.0,260.0,true
1048,51,75,2025-03-26,4.0,173.0,692.0,true
1049,51,75,2025-05-14,4.0,173.0,692.0,false
1050,51,44,2025-05-31,2.5,65.0,162.5,true
1051,51,75,2025-01-23,8.0,173.0,1384.0,true
1052,51,61,2025-05-13,1.0,137.0,137.0,true
1053,51,38,2025-05-17,2.5,125.0,312.5,true
1054,51,61,2025-01-18,4.0,137.0,548.0,true
1055,51,38,2025-05-16,2.5,125.0,312.5,true
1056,51,75,2025-06-12,4.0,173.0,692.0,true
1057,51,44,2025-06-29,1.0,65.0,65.0,true
1058,52,26,2025-06-24,1.0,113.0,113.0,true
1059,52,26,2025-04-24,2.5,113.0,282.5,true
1060,52,4,2025-03-12,2.5,113.0,282.5,true
1061,52,4,2025-03-23,2.5,113.0,282.5,true
1062,52,26,2025-01-27,8.0,113.0,904.0,true
1063,52,26,2025-06-24,4.0,113.0,452.0,true
1064,52,4,2025-06-25,8.0,113.0,904.0,true
1065,52,26,2025-06-07,8.0,113.0,904.0,true
1066,52,4,2025-03-07,1.0,113.0,113.0,false
1067,52,26,2025-04-12,8.0,113.0,904.0,true
1068,52,4,2025-03-17,8.0,113.0,904.0,true
1069,52,4,2025-03-19,8.0,113.0,904.0,true
1070,52,4,2025-02-25,1.0,113.0,113.0,true
1071,52,4,2025-07-11,8.0,113.0,904.0,true
1072,52,26,2025-03-19,4.0,113.0,452.0,true
1073,52,4,2025-07-11,1.0,113.0,113.0,false
1074,52,4,2025-01-19,8.0,113.0,904.0,true
1075,52,4,2025-03-11,4.0,113.0,452.0,true
1076,52,26,2025-07-11,8.0,113.0,904.0,true
1077,52,26,2025-07-18,8.0,113.0,904.0,false
1078,52,26,2025-06-30,8.0,113.0,904.0,true
1079,52,4,2025-02-09,4.0,113.0,452.0,false
1080,53,4,2025-06-18,4.0,113.0,452.0,true
1081,53,4,2025-03-07,1.0,113.0,113.0,true
1082,53,4,2025-02-17,4.0,113.0,452.0,true
1083,53,70,2025-02-08,4.0,113.0,452.0,true
1084,53,70,2025-02-14,8.0,113.0,904.0,true
1085,53,68,2025-05-24,8.0,89.0,712.0,true
1086,53,70,2025-04-24,1.0,113.0,113.0,false
1087,53,68,2025-04-21,1.0,89.0,89.0,true
1088,53,4,2025-03-05,1.0,113.0,113.0,true
1089,53,21,2025-04-05,4.0,185.0,740.0,false
1090,53,70,2025-04-06,2.5,113.0,282.5,false
1091,53,70,2025-01-20,1.0,113.0,113.0,true
1092,53,4,2025-04-05,2.5,113.0,282.5,false
1093,53,4,2025-02-14,8.0,113.0,904.0,true
1094,53,68,2025-05-14,8.0,89.0,712.0,false
1095,53,4,2025-02-25,8.0,113.0,904.0,true
1096,53,70,2025-04-13,4.0,113.0,452.0,true
1097,53,70,2025-07-16,8.0,113.0,904.0,true
1098,53,21,2025-03-28,8.0,185.0,1480.0,true
1099,53,70,2025-01-11,8.0,113.0,904.0,true
1100,53,68,2025-07-16,1.0,89.0,89.0,true
1101,53,4,2025-01-25,8.0,113.0,904.0,true
1102,54,58,2025-07-15,1.0,101.0,101.0,false
1103,54,58,2025-04-08,4.0,101.0,404.0,true
1104,54,15,2025-04-22,2.5,113.0,282.5,true
1105,54,58,2025-03-17,4.0,101.0,404.0,true
1106,54,15,2025-06-03,4.0,113.0,452.0,true
1107,54,15,2025-06-28,1.0,113.0,113.0,true
1108,54,15,2025-07-18,2.5,113.0,282.5,false
1109,54,58,2025-02-19,4.0,101.0,404.0,true
1110,54,58,2025-02-08,8.0,101.0,808.0,true
1111,54,15,2025-05-17,8.0,113.0,904.0,true
1112,54,58,2025-01-03,4.0,101.0,404.0,false
1113,54,15,2025-07-20,4.0,113.0,452.0,true
1114,54,58,2025-01-18,8.0,101.0,808.0,true
1115,54,58,2025-01-06,2.5,101.0,252.5,true
1116,54,58,2025-02-10,1.0,101.0,101.0,false
1117,54,15,2025-01-30,4.0,113.0,452.0,false
1118,54,58,2025-05-10,2.5,101.0,252.5,true
1119,54,15,2025-05-24,4.0,113.0,452.0,true
1120,54,15,2025-03-03,2.5,113.0,282.5,true
1121,54,15,2025-03-30,4.0,113.0,452.0,true
1122,54,15,2025-07-12,8.0,113.0,904.0,true
1123,54,15,2025-02-01,4.0,113.0,452.0,true
1124,54,15,2025-03-24,4.0,113.0,452.0,true
1125,54,15,2025-03-24,2.5,113.0,282.5,true
1126,54,58,2025-04-22,2.5,101.0,252.5,true
1127,54,15,2025-01-29,4.0,113.0,452.0,true
1128,54,58,2025-04-29,4.0,101.0,404.0,true
1129,55,6,2025-01-03,2.5,137.0,342.5,false
1130,55,63,2025-07-11,8.0,161.0,1288.0,true
1131,55,63,2025-07-03,1.0,161.0,161.0,true
1132,55,63,2025-05-23,8.0,161.0,1288.0,true
1133,55,6,2025-06-26,1.0,137.0,137.0,true
1134,55,6,2025-01-28,1.0,137.0,137.0,false
1135,55,6,2025-01-26,2.5,137.0,342.5,true
1136,55,63,2025-06-27,1.0,161.0,161.0,false
1137,55,6,2025-03-03,8.0,137.0,1096.0,true
1138,55,6,2025-07-02,2.5,137.0,342.5,true
1139,55,6,2025-03-29,2.5,137.0,342.5,true
1140,55,63,2025-01-04,2.5,161.0,402.5,true
1141,55,6,2025-04-15,8.0,137.0,1096.0,true
1142,55,6,2025-01-10,8.0,137.0,1096.0,true
1143,55,6,2025-02-12,8.0,137.0,1096.0,true
1144,55,63,2025-02-01,8.0,161.0,1288.0,false
1145,55,63,2025-02-14,4.0,161.0,644.0,true
1146,55,6,2025-04-15,8.0,137.0,1096.0,true
1147,55,6,2025-06-15,1.0,137.0,137.0,true
1148,55,63,2025-04-08,1.0,161.0,161.0,true
1149,55,6,2025-05-18,2.5,137.0,342.5,false
1150,55,6,2025-06-28,2.5,137.0,342.5,true
1151,56,11,2025-06-19,8.0,65.0,520.0,false
1152,56,30,2025-01-08,8.0,161.0,1288.0,true
1153,56,44,2025-01-31,8.0,65.0,520.0,true
1154,56,11,2025-06-11,1.0,65.0,65.0,true
1155,56,11,2025-02-03,1.0,65.0,65.0,true
1156,56,79,2025-06-08,4.0,89.0,356.0,true
1157,56,11,2025-02-26,1.0,65.0,65.0,true
1158,56,79,2025-05-06,1.0,89.0,89.0,true
1159,56,11,2025-02-08,8.0,65.0,520.0,true
1160,56,79,2025-01-08,2.5,89.0,222.5,true
1161,56,44,2025-04-05,1.0,65.0,65.0,true
1162,56,44,2025-05-14,4.0,65.0,260.0,true
1163,56,11,2025-02-18,8.0,65.0,520.0,false
1164,56,79,2025-07-16,8.0,89.0,712.0,true
1165,56,11,2025-06-16,1.0,65.0,65.0,true
1166,56,11,2025-03-26,4.0,65.0,260.0,true
1167,56,11,2025-05-31,8.0,65.0,520.0,true
1168,56,11,2025-04-30,2.5,65.0,162.5,true
1169,56,30,2025-01-03,2.5,161.0,402.5,true
1170,56,30,2025-06-20,2.5,161.0,402.5,true
1171,56,79,2025-07-21,8.0,89.0,712.0,true
1172,56,11,2025-01-11,4.0,65.0,260.0,true
1173,56,30,2025-05-29,8.0,161.0,1288.0,true
1174,56,11,2025-01-17,8.0,65.0,520.0,true
1175,56,79,2025-04-27,4.0,89.0,356.0,false
1176,56,79,2025-05-01,4.0,89.0,356.0,true
1177,56,44,2025-05-30,8.0,65.0,520.0,true
1178,57,59,2025-03-01,1.0,113.0,113.0,false
1179,57,59,2025-01-20,4.0,113.0,452.0,false
1180,57,59,2025-06-23,4.0,113.0,452.0,true
1181,57,59,2025-07-16,8.0,113.0,904.0,true
1182,57,59,2025-07-06,2.5,113.0,282.5,true
1183,57,59,2025-06-10,1.0,113.0,113.0,false
1184,57,59,2025-02-20,1.0,113.0,113.0,true
1185,57,59,2025-01-18,8.0,113.0,904.0,false
1186,57,25,2025-06-04,8.0,101.0,808.0,true
1187,57,59,2025-05-13,2.5,113.0,282.5,false
1188,57,25,2025-01-13,4.0,101.0,404.0,true
1189,57,59,2025-03-31,2.5,113.0,282.5,true
1190,57,59,2025-01-29,4.0,113.0,452.0,true
1191,57,59,2025-05-24,4.0,113.0,452.0,true
1192,57,59,2025-01-17,4.0,113.0,452.0,false
1193,57,59,2025-07-13,4.0,113.0,452.0,true
1194,57,25,2025-01-24,8.0,101.0,808.0,true
1195,57,59,2025-02-02,4.0,113.0,452.0,true
1196,57,25,2025-03-01,2.5,101.0,252.5,false
1197,57,25,2025-01-06,4.0,101.0,404.0,true
1198,57,25,2025-02-28,2.5,101.0,252.5,false
1199,57,59,2025-02-02,2.5,113.0,282.5,true
1200,57,59,2025-03-02,2.5,113.0,282.5,true
1201,57,25,2025-03-11,8.0,101.0,808.0,true
1202,57,25,2025-01-15,4.0,101.0,404.0,false
1203,58,71,2025-04-20,8.0,125.0,1000.0,true
1204,58,34,2025-05-18,1.0,77.0,77.0,true
1205,58,34,2025-03-25,1.0,77.0,77.0,true
1206,58,34,2025-06-05,1.0,77.0,77.0,false
1207,58,34,2025-02-24,8.0,77.0,616.0,true
1208,58,71,2025-03-01,1.0,125.0,125.0,true
1209,58,34,2025-02-20,8.0,77.0,616.0,false
1210,58,34,2025-04-26,1.0,77.0,77.0,true
1211,58,34,2025-01-04,8.0,77.0,616.0,true
1212,58,34,2025-02-20,2.5,77.0,192.5,false
1213,58,71,2025-05-09,2.5,125.0,312.5,true
1214,58,34,2025-02-23,8.0,77.0,616.0,true
1215,58,71,2025-01-17,2.5,125.0,312.5,true
1216,58,71,2025-05-22,1.0,125.0,125.0,true
1217,58,34,2025-02-27,1.0,77.0,77.0,false
1218,58,71,2025-06-29,8.0,125.0,1000.0,true
1219,58,34,2025-06-08,8.0,77.0,616.0,true
1220,58,71,2025-01-16,1.0,125.0,125.0,true
1221,58,71,2025-04-10,4.0,125.0,500.0,true
1222,58,71,2025-05-08,8.0,125.0,1000.0,true
1223,58,34,2025-04-11,2.5,77.0,192.5,false
1224,58,34,2025-05-04,8.0,77.0,616.0,true
1225,58,71,2025-05-22,8.0,125.0,1000.0,true
1226,58,34,2025-03-23,2.5,77.0,192.5,true
1227,58,71,2025-04-25,8.0,125.0,1000.0,true
1228,58,71,2025-04-19,1.0,125.0,125.0,true
1229,59,67,2025-01-26,8.0,77.0,616.0,true
1230,59,67,2025-05-26,4.0,77.0,308.0,false
1231,59,50,2025-03-07,8.0,137.0,1096.0,true
1232,59,10,2025-02-20,2.5,185.0,462.5,true
1233,59,50,2025-06-09,8.0,137.0,1096.0,true
1234,59,10,2025-03-06,2.5,185.0,462.5,true
1235,59,67,2025-05-09,8.0,77.0,616.0,true
1236,59,10,2025-03-26,2.5,185.0,462.5,true
1237,59,50,2025-02-18,2.5,137.0,342.5,true
1238,59,50,2025-07-19,8.0,137.0,1096.0,true
1239,59,50,2025-04-07,8.0,137.0,1096.0,false
1240,59,50,2025-05-06,2.5,137.0,342.5,false
1241,59,50,2025-01-08,4.0,137.0,548.0,true
1242,59,67,2025-04-12,2.5,77.0,192.5,false
1243,59,67,2025-03-04,2.5,77.0,192.5,true
1244,59,50,2025-03-28,8.0,137.0,1096.0,false
1245,59,67,2025-02-11,1.0,77.0,77.0,true
1246,59,50,2025-04-12,4.0,137.0,548.0,false
1247,59,50,2025-02-05,2.5,137.0,342.5,true
1248,60,24,2025-05-06,1.0,89.0,89.0,true
1249,60,23,2025-03-26,2.5,77.0,192.5,true
1250,60,23,2025-06-08,2.5,77.0,192.5,true
1251,60,60,2025-03-24,8.0,125.0,1000.0,true
1252,60,4,2025-01-20,2.5,113.0,282.5,true
1253,60,4,2025-02-01,4.0,113.0,452.0,true
1254,60,24,2025-06-08,8.0,89.0,712.0,false
1255,60,4,2025-04-24,1.0,113.0,113.0,false
1256,60,24,2025-02-15,1.0,89.0,89.0,true
1257,60,24,2025-01-08,1.0,89.0,89.0,true
1258,60,24,2025-02-07,2.5,89.0,222.5,true
1259,60,23,2025-05-07,8.0,77.0,616.0,true
1260,60,24,2025-02-23,8.0,89.0,712.0,true
1261,60,60,2025-06-09,8.0,125.0,1000.0,true
1262,60,23,2025-02-04,2.5,77.0,192.5,true
1263,60,60,2025-04-22,8.0,125.0,1000.0,true
1264,60,4,2025-02-12,2.5,113.0,282.5,true
1265,60,4,2025-02-13,8.0,113.0,904.0,false
1266,61,46,2025-05-29,2.5,89.0,222.5,true
1267,61,44,2025-02-10,4.0,65.0,260.0,true
1268,61,17,2025-05-24,8.0,137.0,1096.0,true
1269,61,46,2025-03-04,8.0,89.0,712.0,true
1270,61,17,2025-01-12,8.0,137.0,1096.0,true
1271,61,44,2025-06-02,2.5,65.0,162.5,true
1272,61,17,2025-03-13,8.0,137.0,1096.0,true
1273,61,46,2025-05-18,2.5,89.0,222.5,false
1274,61,44,2025-02-12,4.0,65.0,260.0,true
1275,61,46,2025-02-02,4.0,89.0,356.0,true
1276,61,44,2025-02-11,1.0,65.0,65.0,true
1277,61,65,2025-07-05,4.0,185.0,740.0,true
1278,61,46,2025-03-14,4.0,89.0,356.0,true
1279,61,17,2025-06-27,8.0,137.0,1096.0,true
1280,61,44,2025-07-08,4.0,65.0,260.0,false
1281,61,65,2025-05-12,1.0,185.0,185.0,true
1282,61,46,2025-01-08,1.0,89.0,89.0,true
1283,61,44,2025-06-26,8.0,65.0,520.0,false
1284,61,17,2025-06-20,4.0,137.0,548.0,true
1285,61,17,2025-06-16,1.0,137.0,137.0,true
1286,61,65,2025-02-09,2.5,185.0,462.5,true
1287,61,17,2025-04-17,1.0,137.0,137.0,false
1288,61,46,2025-01-11,8.0,89.0,712.0,true
1289,61,46,2025-02-07,4.0,89.0,356.0,true
1290,61,44,2025-06-04,8.0,65.0,520.0,true
1291,61,46,2025-04-03,8.0,89.0,712.0,true
1292,61,17,2025-04-22,1.0,137.0,137.0,false
1293,62,18,2025-02-15,4.0,149.0,596.0,false
1294,62,75,2025-04-27,2.5,173.0,432.5,true
1295,62,38,2025-06-26,8.0,125.0,1000.0,false
1296,62,38,2025-07-16,2.5,125.0,312.5,true
1297,62,19,2025-06-13,1.0,161.0,161.0,false
1298,62,38,2025-03-08,8.0,125.0,1000.0,true
1299,62,75,2025-02-01,8.0,173.0,1384.0,true
1300,62,38,2025-01-24,8.0,125.0,1000.0,false
1301,62,75,2025-02-22,8.0,173.0,1384.0,true
1302,62,19,2025-06-25,2.5,161.0,402.5,true
1303,62,19,2025-02-13,1.0,161.0,161.0,true
1304,62,18,2025-02-06,4.0,149.0,596.0,true
1305,62,18,2025-02-06,4.0,149.0,596.0,true
1306,62,75,2025-04-08,4.0,173.0,692.0,true
1307,62,75,2025-04-17,2.5,173.0,432.5,true
1308,62,75,2025-01-31,4.0,173.0,692.0,true
1309,63,58,2025-04-18,8.0,101.0,808.0,true
1310,63,55,2025-07-07,1.0,65.0,65.0,false
1311,63,55,2025-06-08,4.0,65.0,260.0,false
1312,63,55,2025-03-03,8.0,65.0,520.0,true
1313,63,58,2025-05-15,4.0,101.0,404.0,true
1314,63,58,2025-04-27,2.5,101.0,252.5,false
1315,63,58,2025-02-24,8.0,101.0,808.0,true
1316,63,55,2025-03-18,4.0,65.0,260.0,true
1317,63,58,2025-04-06,8.0,101.0,808.0,true
1318,63,58,2025-01-03,8.0,101.0,808.0,true
1319,63,55,2025-06-08,2.5,65.0,162.5,true
1320,63,55,2025-04-28,1.0,65.0,65.0,true
1321,63,55,2025-07-21,1.0,65.0,65.0,false
1322,63,55,2025-01-30,8.0,65.0,520.0,true
1323,63,58,2025-04-05,2.5,101.0,252.5,false
1324,63,58,2025-02-03,1.0,101.0,101.0,true
1325,64,59,2025-01-17,1.0,113.0,113.0,true
1326,64,59,2025-03-21,8.0,113.0,904.0,true
1327,64,25,2025-06-12,1.0,101.0,101.0,true
1328,64,25,2025-02-08,8.0,101.0,808.0,true
1329,64,59,2025-07-12,2.5,113.0,282.5,true
1330,64,59,2025-06-29,8.0,113.0,904.0,true
1331,64,25,2025-06-14,1.0,101.0,101.0,true
1332,64,25,2025-07-19,2.5,101.0,252.5,true
1333,64,25,2025-01-22,8.0,101.0,808.0,true
1334,64,5,2025-06-15,2.5,125.0,312.5,true
1335,64,42,2025-01-15,4.0,173.0,692.0,true
1336,64,5,2025-02-06,1.0,125.0,125.0,true
1337,64,5,2025-04-10,4.0,125.0,500.0,true
1338,64,5,2025-03-31,1.0,125.0,125.0,false
1339,64,5,2025-05-29,8.0,125.0,1000.0,true
1340,64,5,2025-02-10,2.5,125.0,312.5,true
1341,64,42,2025-07-17,4.0,173.0,692.0,false
1342,64,5,2025-04-20,4.0,125.0,500.0,true
1343,64,25,2025-05-22,2.5,101.0,252.5,true
1344,64,59,2025-05-11,1.0,113.0,113.0,true
1345,64,5,2025-01-24,2.5,125.0,312.5,true
1346,64,5,2025-05-11,4.0,125.0,500.0,true
1347,64,25,2025-06-28,4.0,101.0,404.0,true
1348,64,59,2025-03-14,2.5,113.0,282.5,true
1349,64,59,2025-06-22,8.0,113.0,904.0,true
1350,64,25,2025-06-28,1.0,101.0,101.0,true
1351,64,25,2025-06-08,8.0,101.0,808.0,false
1352,64,5,2025-05-21,1.0,125.0,125.0,true
1353,65,4,2025-06-27,2.5,113.0,282.5,false
1354,65,4,2025-06-16,4.0,113.0,452.0,true
1355,65,22,2025-05-10,2.5,65.0,162.5,true
1356,65,4,2025-02-26,2.5,113.0,282.5,true
1357,65,4,2025-03-04,8.0,113.0,904.0,true
1358,65,4,2025-06-21,4.0,113.0,452.0,true
1359,65,22,2025-06-13,2.5,65.0,162.5,true
1360,65,24,2025-04-16,4.0,89.0,356.0,true
1361,65,22,2025-04-25,4.0,65.0,260.0,true
1362,65,22,2025-05-31,8.0,65.0,520.0,false
1363,65,4,2025-04-30,2.5,113.0,282.5,true
1364,65,22,2025-03-17,8.0,65.0,520.0,true
1365,65,22,2025-02-28,2.5,65.0,162.5,false
1366,65,22,2025-01-11,8.0,65.0,520.0,true
1367,65,34,2025-03-18,2.5,77.0,192.5,false
1368,65,4,2025-06-22,4.0,113.0,452.0,true
1369,65,34,2025-02-24,2.5,77.0,192.5,true
1370,65,34,2025-03-25,1.0,77.0,77.0,true
1371,65,22,2025-06-07,4.0,65.0,260.0,true
1372,65,24,2025-01-04,4.0,89.0,356.0,true
1373,66,12,2025-03-27,4.0,77.0,308.0,true
1374,66,24,2025-03-18,4.0,89.0,356.0,true
1375,66,12,2025-02-14,2.5,77.0,192.5,true
1376,66,70,2025-02-07,4.0,113.0,452.0,true
1377,66,57,2025-06-28,4.0,89.0,356.0,false
1378,66,24,2025-03-09,1.0,89.0,89.0,true
1379,66,57,2025-04-25,2.5,89.0,222.5,true
1380,66,57,2025-07-13,4.0,89.0,356.0,true
1381,66,24,2025-03-07,2.5,89.0,222.5,true
1382,66,70,2025-04-29,4.0,113.0,452.0,true
1383,66,70,2025-02-13,1.0,113.0,113.0,true
1384,66,70,2025-06-22,2.5,113.0,282.5,true
1385,66,12,2025-02-12,1.0,77.0,77.0,true
1386,66,12,2025-05-09,4.0,77.0,308.0,true
1387,66,57,2025-01-08,1.0,89.0,89.0,true
1388,66,57,2025-03-22,8.0,89.0,712.0,true
1389,66,57,2025-02-25,4.0,89.0,356.0,true
1390,66,57,2025-06-24,8.0,89.0,712.0,true
1391,66,12,2025-02-28,4.0,77.0,308.0,true
1392,66,57,2025-03-18,1.0,89.0,89.0,true
1393,66,12,2025-06-05,4.0,77.0,308.0,true
1394,66,24,2025-03-16,4.0,89.0,356.0,true
1395,66,12,2025-03-02,4.0,77.0,308.0,false
1396,66,12,2025-05-24,2.5,77.0,192.5,true
1397,66,57,2025-04-05,2.5,89.0,222.5,true
1398,66,57,2025-01-20,4.0,89.0,356.0,true
1399,66,70,2025-05-16,1.0,113.0,113.0,true
1400,66,70,2025-07-19,8.0,113.0,904.0,true
1401,67,13,2025-04-17,1.0,89.0,89.0,false
1402,67,15,2025-02-27,2.5,113.0,282.5,true
1403,67,50,2025-05-21,1.0,137.0,137.0,false
1404,67,15,2025-03-02,1.0,113.0,113.0,true
1405,67,15,2025-06-20,1.0,113.0,113.0,true
1406,67,58,2025-02-13,2.5,101.0,252.5,true
1407,67,13,2025-02-07,4.0,89.0,356.0,true
1408,67,15,2025-07-14,8.0,113.0,904.0,false
1409,67,15,2025-02-28,8.0,113.0,904.0,true
1410,67,15,2025-05-02,4.0,113.0,452.0,true
1411,67,58,2025-01-10,8.0,101.0,808.0,false
1412,67,50,2025-04-26,4.0,137.0,548.0,true
1413,67,58,2025-06-07,8.0,101.0,808.0,true
1414,67,13,2025-04-19,8.0,89.0,712.0,true
1415,67,50,2025-05-21,8.0,137.0,1096.0,true
1416,67,15,2025-03-31,1.0,113.0,113.0,true
1417,67,50,2025-02-25,8.0,137.0,1096.0,true
1418,67,58,2025-03-05,4.0,101.0,404.0,true
1419,67,58,2025-01-21,8.0,101.0,808.0,true
1420,67,50,2025-04-03,2.5,137.0,342.5,true
1421,67,50,2025-02-06,1.0,137.0,137.0,true
1422,67,50,2025-07-07,1.0,137.0,137.0,true
1423,67,13,2025-03-27,2.5,89.0,222.5,true
1424,68,35,2025-02-24,8.0,89.0,712.0,true
1425,68,35,2025-03-10,4.0,89.0,356.0,true
1426,68,39,2025-07-05,8.0,137.0,1096.0,false
1427,68,39,2025-03-16,8.0,137.0,1096.0,true
1428,68,39,2025-03-17,8.0,137.0,1096.0,true
1429,68,35,2025-05-18,8.0,89.0,712.0,true
1430,68,68,2025-02-20,2.5,89.0,222.5,true
1431,68,39,2025-03-03,8.0,137.0,1096.0,true
1432,68,68,2025-01-28,1.0,89.0,89.0,true
1433,68,35,2025-06-07,2.5,89.0,222.5,false
1434,68,39,2025-02-03,2.5,137.0,342.5,true
1435,68,35,2025-05-23,1.0,89.0,89.0,true
1436,68,68,2025-03-01,4.0,89.0,356.0,true
1437,68,39,2025-01-29,2.5,137.0,342.5,false
1438,68,39,2025-02-15,8.0,137.0,1096.0,false
1439,68,35,2025-03-03,1.0,89.0,89.0,true
1440,68,39,2025-06-06,1.0,137.0,137.0,true
1441,68,35,2025-04-20,2.5,89.0,222.5,true
1442,68,39,2025-05-30,4.0,137.0,548.0,false
1443,68,39,2025-02-20,1.0,137.0,137.0,true
1444,68,39,2025-03-03,8.0,137.0,1096.0,true
1445,68,39,2025-03-02,2.5,137.0,342.5,true
1446,69,77,2025-05-21,8.0,65.0,520.0,false
1447,69,47,2025-06-30,4.0,101.0,404.0,true
1448,69,47,2025-02-06,8.0,101.0,808.0,true
1449,69,47,2025-05-19,4.0,101.0,404.0,true
1450,69,77,2025-04-26,2.5,65.0,162.5,true
1451,69,77,2025-05-27,1.0,65.0,65.0,false
1452,69,47,2025-03-22,4.0,101.0,404.0,true
1453,69,77,2025-01-28,4.0,65.0,260.0,true
1454,69,49,2025-04-14,1.0,125.0,125.0,true
1455,69,77,2025-04-06,1.0,65.0,65.0,true
1456,69,77,2025-01-20,1.0,65.0,65.0,true
1457,69,77,2025-02-16,4.0,65.0,260.0,true
1458,69,47,2025-05-19,4.0,101.0,404.0,false
1459,69,49,2025-03-07,8.0,125.0,1000.0,false
1460,69,47,2025-03-21,2.5,101.0,252.5,true
1461,69,47,2025-01-23,2.5,101.0,252.5,true
1462,69,77,2025-06-03,4.0,65.0,260.0,true
1463,70,25,2025-06-18,8.0,101.0,808.0,false
1464,70,21,2025-01-19,2.5,185.0,462.5,true
1465,70,51,2025-06-09,1.0,149.0,149.0,true
1466,70,15,2025-02-16,1.0,113.0,113.0,true
1467,70,15,2025-06-16,8.0,113.0,904.0,true
1468,70,25,2025-02-07,4.0,101.0,404.0,true
1469,70,21,2025-03-29,4.0,185.0,740.0,true
1470,70,21,2025-01-15,8.0,185.0,1480.0,false
1471,70,15,2025-02-27,8.0,113.0,904.0,true
1472,70,21,2025-03-17,8.0,185.0,1480.0,true
1473,70,51,2025-07-03,4.0,149.0,596.0,false
1474,70,15,2025-03-21,8.0,113.0,904.0,false
1475,70,15,2025-05-01,8.0,113.0,904.0,true
1476,70,51,2025-03-07,1.0,149.0,149.0,true
1477,70,21,2025-01-19,4.0,185.0,740.0,false
1478,70,15,2025-01-17,4.0,113.0,452.0,false
1479,70,21,2025-03-28,2.5,185.0,462.5,false
1480,70,51,2025-02-08,2.5,149.0,372.5,true
1481,70,25,2025-05-19,1.0,101.0,101.0,false
1482,70,15,2025-07-22,4.0,113.0,452.0,true
1483,70,15,2025-02-10,8.0,113.0,904.0,true
1484,70,51,2025-06-27,2.5,149.0,372.5,false
1485,70,21,2025-03-24,4.0,185.0,740.0,true
1486,70,21,2025-03-16,2.5,185.0,462.5,true
1487,71,41,2025-03-29,2.5,161.0,402.5,true
1488,71,41,2025-02-25,1.0,161.0,161.0,true
1489,71,41,2025-07-16,4.0,161.0,644.0,true
1490,71,41,2025-07-12,2.5,161.0,402.5,false
1491,71,65,2025-06-28,8.0,185.0,1480.0,false
1492,71,65,2025-02-20,4.0,185.0,740.0,true
1493,71,41,2025-06-04,8.0,161.0,1288.0,false
1494,71,65,2025-06-14,4.0,185.0,740.0,true
1495,71,65,2025-05-22,8.0,185.0,1480.0,true
1496,71,41,2025-05-01,2.5,161.0,402.5,true
1497,71,65,2025-07-13,4.0,185.0,740.0,true
1498,71,41,2025-06-30,8.0,161.0,1288.0,false
1499,71,65,2025-04-04,4.0,185.0,740.0,true
1500,71,65,2025-01-21,4.0,185.0,740.0,true
1501,72,26,2025-03-21,4.0,113.0,452.0,true
1502,72,26,2025-05-18,4.0,113.0,452.0,true
1503,72,17,2025-01-05,8.0,137.0,1096.0,true
1504,72,26,2025-03-07,8.0,113.0,904.0,false
1505,72,26,2025-03-05,1.0,113.0,113.0,false
1506,72,17,2025-06-10,1.0,137.0,137.0,false
1507,72,26,2025-01-09,4.0,113.0,452.0,true
1508,72,17,2025-03-17,1.0,137.0,137.0,false
1509,72,26,2025-01-26,2.5,113.0,282.5,true
1510,72,17,2025-02-27,8.0,137.0,1096.0,true
1511,72,17,2025-06-04,4.0,137.0,548.0,true
1512,72,26,2025-05-25,4.0,113.0,452.0,true
1513,72,17,2025-03-22,2.5,137.0,342.5,true
1514,72,17,2025-05-04,4.0,137.0,548.0,true
1515,72,17,2025-07-02,4.0,137.0,548.0,true
1516,72,26,2025-05-26,4.0,113.0,452.0,true
1517,72,26,2025-03-17,8.0,113.0,904.0,true
1518,72,17,2025-03-07,8.0,137.0,1096.0,true
1519,72,17,2025-06-21,2.5,137.0,342.5,true
1520,72,17,2025-05-13,4.0,137.0,548.0,true
1521,72,26,2025-05-30,8.0,113.0,904.0,false
1522,72,26,2025-07-20,2.5,113.0,282.5,false
