scan_id,shipment_id,stop_id,scanned_at,event_type,location
939,323,323,2025-04-22 08:52:00,out_for_delivery,Frankfurt
940,323,323,2025-04-22 08:22:00,delivered,Leipzig
941,324,324,2025-04-22 10:18:00,pickup,Frankfurt
942,324,324,2025-04-22 10:41:00,out_for_delivery,München
943,324,324,2025-04-22 10:55:00,delivered,Hamburg
944,325,325,2025-04-22 11:36:00,pickup,Köln
945,325,325,2025-04-22 11:48:00,out_for_delivery,Stuttgart
946,325,325,2025-04-22 11:40:00,delivered,Frankfurt
947,326,326,2025-04-22 13:03:00,pickup,Frankfurt
948,326,326,2025-04-22 12:34:00,out_for_delivery,Stuttgart
949,326,326,2025-04-22 13:04:00,delivered,Berlin
950,327,327,2025-04-22 12:59:00,pickup,Köln
951,327,327,2025-04-22 12:34:00,out_for_delivery,Leipzig
952,327,327,2025-04-22 13:02:00,delivered,Berlin
953,328,328,2025-04-22 14:18:00,pickup,Köln
954,328,328,2025-04-22 14:28:00,out_for_delivery,Leipzig
955,328,328,2025-04-22 14:14:00,delivered,Hamburg
956,329,329,2025-04-22 15:27:00,pickup,Hamburg
957,329,329,2025-04-22 15:29:00,out_for_delivery,Leipzig
958,330,330,2025-04-16 09:07:00,pickup,Berlin
959,330,330,2025-04-16 09:23:00,out_for_delivery,München
960,330,330,2025-04-16 09:20:00,delivered,Leipzig
961,331,331,2025-04-16 09:53:00,pickup,Hamburg
962,331,331,2025-04-16 09:56:00,out_for_delivery,Leipzig
963,331,331,2025-04-16 09:53:00,delivered,Stuttgart
964,332,332,2025-04-16 10:41:00,pickup,München
965,332,332,2025-04-16 11:10:00,out_for_delivery,Hamburg
966,332,332,2025-04-16 10:33:00,delivered,München
967,333,333,2025-04-16 11:00:00,pickup,Leipzig
968,333,333,2025-04-16 11:07:00,out_for_delivery,Hamburg
969,333,333,2025-04-16 11:37:00,delivered,Stuttgart
970,334,334,2025-04-16 14:36:00,pickup,München
971,334,334,2025-04-16 14:23:00,out_for_delivery,Stuttgart
972,334,334,2025-04-16 14:01:00,delivered,München
973,335,335,2025-04-16 14:01:00,pickup,Hamburg
974,335,335,2025-04-16 14:13:00,out_for_delivery,Köln
975,335,335,2025-04-16 14:35:00,delivered,Leipzig
976,336,336,2025-06-12 08:45:00,pickup,Berlin
977,336,336,2025-06-12 08:41:00,out_for_delivery,Köln
978,336,336,2025-06-12 08:36:00,delivered,Köln
979,337,337,2025-06-12 09:42:00,pickup,Berlin
980,337,337,2025-06-12 09:34:00,out_for_delivery,Stuttgart
981,337,337,2025-06-12 09:22:00,delivered,Stuttgart
982,338,338,2025-06-12 10:36:00,pickup,Frankfurt
983,338,338,2025-06-12 10:42:00,out_for_delivery,München
984,338,338,2025-06-12 10:24:00,delivered,München
985,339,339,2025-06-12 12:56:00,pickup,Köln
986,339,339,2025-06-12 12:58:00,out_for_delivery,Hamburg
987,339,339,2025-06-12 12:59:00,delivered,Berlin
988,340,340,2025-06-12 13:53:00,pickup,München
989,340,340,2025-06-12 13:22:00,out_for_delivery,Köln
990,340,340,2025-06-12 13:37:00,delivered,Frankfurt
991,341,341,2025-06-12 13:20:00,pickup,Hamburg
992,341,341,2025-06-12 13:46:00,out_for_delivery,Leipzig
993,341,341,2025-06-12 13:28:00,delivered,München
994,342,342,2025-06-14 09:00:00,pickup,Leipzig
995,342,342,2025-06-14 08:55:00,out_for_delivery,Leipzig
996,342,342,2025-06-14 08:31:00,delivered,Frankfurt
997,343,343,2025-06-14 10:08:00,pickup,München
998,343,343,2025-06-14 10:06:00,out_for_delivery,Hamburg
999,343,343,2025-06-14 10:19:00,delivered,Leipzig
1000,344,344,2025-06-14 11:55:00,pickup,Hamburg
1001,344,344,2025-06-14 11:58:00,out_for_delivery,München
1002,344,344,2025-06-14 11:52:00,delivered,Hamburg
1003,345,345,2025-04-19 09:24:00,pickup,München
1004,345,345,2025-04-19 09:38:00,out_for_delivery,Leipzig
1005,345,345,2025-04-19 09:21:00,delivered,Leipzig
1006,346,346,2025-04-19 10:32:00,pickup,Köln
1007,346,346,2025-04-19 10:48:00,out_for_delivery,Frankfurt
1008,346,346,2025-04-19 10:42:00,delivered,Stuttgart
1009,347,347,2025-04-19 11:09:00,pickup,München
1010,347,347,2025-04-19 11:01:00,out_for_delivery,Hamburg
1011,348,348,2025-04-19 11:48:00,pickup,Frankfurt
1012,348,348,2025-04-19 11:58:00,out_for_delivery,Köln
1013,348,348,2025-04-19 11:59:00,delivered,Köln
1014,349,349,2025-04-19 13:16:00,pickup,Hamburg
1015,349,349,2025-04-19 13:02:00,out_for_delivery,Berlin
1016,349,349,2025-04-19 12:49:00,delivered,Frankfurt
1017,350,350,2025-04-19 13:25:00,pickup,Stuttgart
1018,350,350,2025-04-19 13:46:00,out_for_delivery,Hamburg
1019,350,350,2025-04-19 13:27:00,delivered,Frankfurt
1020,351,351,2025-05-20 09:08:00,pickup,Frankfurt
1021,351,351,2025-05-20 08:55:00,out_for_delivery,Hamburg
1022,351,351,2025-05-20 08:53:00,delivered,Leipzig
1023,352,352,2025-05-20 09:33:00,pickup,Berlin
1024,352,352,2025-05-20 09:33:00,out_for_delivery,Stuttgart
1025,352,352,2025-05-20 09:45:00,delivered,München
1026,353,353,2025-05-20 11:38:00,pickup,Stuttgart
1027,353,353,2025-05-20 11:43:00,out_for_delivery,Hamburg
1028,354,354,2025-04-08 09:30:00,pickup,Hamburg
1029,354,354,2025-04-08 09:46:00,out_for_delivery,Hamburg
1030,354,354,2025-04-08 09:42:00,delivered,Leipzig
1031,355,355,2025-04-08 10:03:00,pickup,Hamburg
1032,355,355,2025-04-08 10:10:00,out_for_delivery,Hamburg
1033,355,355,2025-04-08 10:14:00,delivered,München
1034,356,356,2025-04-08 11:59:00,pickup,Köln
1035,356,356,2025-04-08 12:12:00,out_for_delivery,Hamburg
1036,357,357,2025-04-08 12:41:00,pickup,Stuttgart
1037,357,357,2025-04-08 12:52:00,out_for_delivery,München
1038,357,357,2025-04-08 12:56:00,delivered,Leipzig
1039,358,358,2025-04-08 14:09:00,pickup,München
1040,358,358,2025-04-08 13:47:00,out_for_delivery,Köln
1041,358,358,2025-04-08 13:30:00,delivered,Köln
1042,359,359,2025-04-10 09:06:00,pickup,Hamburg
1043,359,359,2025-04-10 08:52:00,out_for_delivery,Köln
1044,360,360,2025-04-10 09:33:00,pickup,Frankfurt
1045,360,360,2025-04-10 09:27:00,out_for_delivery,Hamburg
1046,360,360,2025-04-10 09:33:00,delivered,Frankfurt
1047,361,361,2025-04-10 11:15:00,pickup,Stuttgart
1048,361,361,2025-04-10 11:21:00,out_for_delivery,Leipzig
1049,361,361,2025-04-10 11:52:00,delivered,Stuttgart
1050,362,362,2025-04-10 12:13:00,pickup,München
1051,362,362,2025-04-10 12:13:00,out_for_delivery,Köln
1052,362,362,2025-04-10 11:53:00,delivered,Stuttgart
1053,363,363,2025-04-10 12:43:00,pickup,Stuttgart
1054,363,363,2025-04-10 12:52:00,out_for_delivery,München
1055,363,363,2025-04-10 12:39:00,delivered,Köln
1056,364,364,2025-04-10 14:02:00,pickup,Leipzig
1057,364,364,2025-04-10 14:14:00,out_for_delivery,Hamburg
1058,364,364,2025-04-10 14:21:00,delivered,Hamburg
1059,365,365,2025-04-10 15:33:00,pickup,Frankfurt
1060,365,365,2025-04-10 15:43:00,out_for_delivery,Köln
1061,365,365,2025-04-10 16:08:00,delivered,Köln
1062,366,366,2025-06-02 08:40:00,pickup,Köln
1063,366,366,2025-06-02 09:01:00,out_for_delivery,München
1064,366,366,2025-06-02 08:55:00,delivered,München
1065,367,367,2025-06-02 09:24:00,pickup,Hamburg
1066,367,367,2025-06-02 09:41:00,out_for_delivery,Berlin
1067,367,367,2025-06-02 09:37:00,delivered,Berlin
1068,368,368,2025-06-02 11:22:00,pickup,Köln
1069,368,368,2025-06-02 11:29:00,out_for_delivery,Köln
1070,368,368,2025-06-02 11:23:00,delivered,München
1071,369,369,2025-06-02 11:59:00,pickup,Stuttgart
1072,369,369,2025-06-02 12:16:00,out_for_delivery,Köln
1073,369,369,2025-06-02 12:06:00,delivered,Hamburg
1074,370,370,2025-06-02 13:36:00,pickup,Stuttgart
1075,370,370,2025-06-02 13:42:00,out_for_delivery,München
1076,371,371,2025-06-02 13:48:00,pickup,Köln
1077,371,371,2025-06-02 13:49:00,out_for_delivery,Hamburg
1078,371,371,2025-06-02 13:31:00,delivered,Hamburg
1079,372,372,2025-06-02 15:39:00,pickup,Leipzig
1080,372,372,2025-06-02 15:21:00,out_for_delivery,Stuttgart
1081,372,372,2025-06-02 15:16:00,delivered,Frankfurt
1082,373,373,2025-04-11 08:36:00,pickup,Berlin
1083,373,373,2025-04-11 08:16:00,out_for_delivery,Frankfurt
1084,373,373,2025-04-11 08:29:00,delivered,Berlin
1085,374,374,2025-04-11 09:25:00,pickup,Hamburg
1086,374,374,2025-04-11 09:38:00,out_for_delivery,Köln
1087,374,374,2025-04-11 09:29:00,delivered,Stuttgart
1088,375,375,2025-04-11 12:07:00,pickup,Frankfurt
1089,375,375,2025-04-11 12:37:00,out_for_delivery,München
1090,375,375,2025-04-11 12:04:00,delivered,Frankfurt
1091,376,376,2025-04-11 11:45:00,pickup,Leipzig
1092,376,376,2025-04-11 11:50:00,out_for_delivery,Frankfurt
1093,376,376,2025-04-11 11:36:00,delivered,Köln
1094,377,377,2025-04-11 12:33:00,pickup,Stuttgart
1095,377,377,2025-04-11 12:19:00,out_for_delivery,Berlin
1096,377,377,2025-04-11 12:15:00,delivered,Berlin
1097,378,378,2025-04-11 14:45:00,pickup,Hamburg
1098,378,378,2025-04-11 14:28:00,out_for_delivery,Stuttgart
1099,378,378,2025-04-11 14:50:00,delivered,Köln
1100,379,379,2025-04-11 15:39:00,pickup,Stuttgart
1101,379,379,2025-04-11 15:40:00,out_for_delivery,Hamburg
1102,380,380,2025-06-22 10:20:00,pickup,Frankfurt
1103,380,380,2025-06-22 10:33:00,out_for_delivery,Berlin
1104,380,380,2025-06-22 10:29:00,delivered,Köln
1105,381,381,2025-06-22 10:02:00,pickup,Frankfurt
1106,381,381,2025-06-22 10:04:00,out_for_delivery,Frankfurt
1107,381,381,2025-06-22 10:26:00,delivered,Köln
1108,382,382,2025-06-22 10:33:00,pickup,München
1109,382,382,2025-06-22 10:49:00,out_for_delivery,Hamburg
1110,382,382,2025-06-22 10:30:00,delivered,Frankfurt
1111,383,383,2025-06-22 12:51:00,pickup,Köln
1112,383,383,2025-06-22 12:19:00,out_for_delivery,München
1113,383,383,2025-06-22 12:18:00,delivered,Leipzig
1114,384,384,2025-05-21 09:25:00,pickup,Berlin
1115,384,384,2025-05-21 08:50:00,out_for_delivery,Leipzig
1116,384,384,2025-05-21 09:15:00,delivered,München
1117,385,385,2025-05-21 10:46:00,pickup,Stuttgart
1118,385,385,2025-05-21 10:21:00,out_for_delivery,Stuttgart
1119,385,385,2025-05-21 10:43:00,delivered,Frankfurt
1120,386,386,2025-05-21 11:17:00,pickup,München
1121,386,386,2025-05-21 11:15:00,out_for_delivery,Leipzig
1122,386,386,2025-05-21 11:18:00,delivered,München
1123,387,387,2025-05-21 11:09:00,pickup,Köln
1124,387,387,2025-05-21 11:13:00,out_for_delivery,Frankfurt
1125,387,387,2025-05-21 11:40:00,delivered,München
1126,388,388,2025-05-21 13:04:00,pickup,München
1127,388,388,2025-05-21 12:36:00,out_for_delivery,Köln
1128,388,388,2025-05-21 13:00:00,delivered,Berlin
1129,389,389,2025-05-21 13:53:00,pickup,Berlin
1130,389,389,2025-05-21 13:32:00,out_for_delivery,Stuttgart
1131,389,389,2025-05-21 14:10:00,delivered,Stuttgart
1132,390,390,2025-05-11 08:37:00,pickup,Leipzig
1133,390,390,2025-05-11 08:32:00,out_for_delivery,Berlin
1134,390,390,2025-05-11 08:42:00,delivered,München
1135,391,391,2025-05-11 10:36:00,pickup,Stuttgart
1136,391,391,2025-05-11 10:18:00,out_for_delivery,Köln
1137,391,391,2025-05-11 10:01:00,delivered,München
1138,392,392,2025-05-11 10:28:00,pickup,Leipzig
1139,392,392,2025-05-11 10:29:00,out_for_delivery,Berlin
1140,392,392,2025-05-11 10:35:00,delivered,Köln
1141,393,393,2025-05-11 11:54:00,pickup,Köln
1142,393,393,2025-05-11 11:56:00,out_for_delivery,Stuttgart
1143,393,393,2025-05-11 12:00:00,delivered,Köln
1144,394,394,2025-05-11 12:27:00,pickup,München
1145,394,394,2025-05-11 12:41:00,out_for_delivery,Hamburg
1146,394,394,2025-05-11 12:54:00,delivered,München
1147,395,395,2025-05-11 13:52:00,pickup,Hamburg
1148,395,395,2025-05-11 14:10:00,out_for_delivery,Hamburg
1149,395,395,2025-05-11 14:14:00,delivered,München
1150,396,396,2025-04-10 09:06:00,pickup,Berlin
1151,396,396,2025-04-10 09:09:00,out_for_delivery,Frankfurt
1152,396,396,2025-04-10 09:25:00,delivered,Frankfurt
1153,397,397,2025-04-10 09:46:00,pickup,München
1154,397,397,2025-04-10 09:45:00,out_for_delivery,Berlin
1155,397,397,2025-04-10 10:01:00,delivered,Frankfurt
1156,398,398,2025-04-10 12:15:00,pickup,Berlin
1157,398,398,2025-04-10 12:32:00,out_for_delivery,München
1158,398,398,2025-04-10 12:40:00,delivered,Köln
1159,399,399,2025-04-10 12:24:00,pickup,Leipzig
1160,399,399,2025-04-10 12:03:00,out_for_delivery,Stuttgart
1161,399,399,2025-04-10 12:18:00,delivered,Hamburg
1162,400,400,2025-05-19 09:13:00,pickup,Leipzig
1163,400,400,2025-05-19 08:52:00,out_for_delivery,Berlin
1164,400,400,2025-05-19 09:29:00,delivered,Leipzig
1165,401,401,2025-05-19 11:01:00,pickup,Leipzig
1166,401,401,2025-05-19 10:59:00,out_for_delivery,Hamburg
1167,401,401,2025-05-19 10:50:00,delivered,Frankfurt
1168,402,402,2025-05-19 11:14:00,pickup,München
1169,402,402,2025-05-19 10:55:00,out_for_delivery,Berlin
1170,402,402,2025-05-19 11:26:00,delivered,Hamburg
1171,403,403,2025-06-18 09:35:00,pickup,Frankfurt
1172,403,403,2025-06-18 09:24:00,out_for_delivery,München
1173,404,404,2025-06-18 09:34:00,pickup,Stuttgart
1174,404,404,2025-06-18 09:58:00,out_for_delivery,Stuttgart
1175,404,404,2025-06-18 09:24:00,delivered,Leipzig
1176,405,405,2025-06-18 11:13:00,pickup,Leipzig
1177,405,405,2025-06-18 11:10:00,out_for_delivery,Leipzig
1178,405,405,2025-06-18 11:30:00,delivered,Frankfurt
1179,406,406,2025-06-30 09:25:00,pickup,Hamburg
1180,406,406,2025-06-30 09:04:00,out_for_delivery,Berlin
1181,406,406,2025-06-30 09:25:00,delivered,München
1182,407,407,2025-06-30 09:46:00,pickup,Stuttgart
1183,407,407,2025-06-30 10:22:00,out_for_delivery,Hamburg
1184,407,407,2025-06-30 09:57:00,delivered,Köln
1185,408,408,2025-06-30 11:02:00,pickup,Hamburg
1186,408,408,2025-06-30 10:49:00,out_for_delivery,Frankfurt
1187,408,408,2025-06-30 11:12:00,delivered,Berlin
1188,409,409,2025-06-30 12:12:00,pickup,Hamburg
1189,409,409,2025-06-30 11:57:00,out_for_delivery,Berlin
1190,409,409,2025-06-30 12:22:00,delivered,Frankfurt
1191,410,410,2025-06-30 12:55:00,pickup,Köln
1192,410,410,2025-06-30 13:09:00,out_for_delivery,Hamburg
1193,410,410,2025-06-30 12:57:00,delivered,Stuttgart
1194,411,411,2025-05-03 10:03:00,pickup,Frankfurt
1195,411,411,2025-05-03 10:17:00,out_for_delivery,München
1196,412,412,2025-05-03 09:38:00,pickup,Hamburg
1197,412,412,2025-05-03 09:35:00,out_for_delivery,Hamburg
1198,412,412,2025-05-03 09:53:00,delivered,Frankfurt
1199,413,413,2025-05-03 11:03:00,pickup,Hamburg
1200,413,413,2025-05-03 10:54:00,out_for_delivery,München
1201,413,413,2025-05-03 10:51:00,delivered,Stuttgart
1202,414,414,2025-05-03 12:40:00,pickup,Berlin
1203,414,414,2025-05-03 12:12:00,out_for_delivery,Hamburg
1204,414,414,2025-05-03 12:17:00,delivered,Frankfurt
1205,415,415,2025-05-03 13:24:00,pickup,Berlin
1206,415,415,2025-05-03 13:04:00,out_for_delivery,Stuttgart
1207,415,415,2025-05-03 13:30:00,delivered,Hamburg
1208,416,416,2025-05-03 14:28:00,pickup,München
1209,416,416,2025-05-03 14:17:00,out_for_delivery,Leipzig
1210,416,416,2025-05-03 14:35:00,delivered,Frankfurt
1211,417,417,2025-05-04 09:34:00,pickup,Köln
1212,417,417,2025-05-04 09:27:00,out_for_delivery,Köln
1213,417,417,2025-05-04 09:05:00,delivered,München
1214,418,418,2025-05-04 09:39:00,pickup,München
1215,418,418,2025-05-04 09:57:00,out_for_delivery,Köln
1216,418,418,2025-05-04 09:43:00,delivered,Stuttgart
1217,419,419,2025-05-04 10:48:00,pickup,München
1218,419,419,2025-05-04 10:27:00,out_for_delivery,Frankfurt
1219,419,419,2025-05-04 10:29:00,delivered,Köln
1220,420,420,2025-05-04 12:23:00,pickup,Hamburg
1221,420,420,2025-05-04 12:10:00,out_for_delivery,Frankfurt
1222,420,420,2025-05-04 11:56:00,delivered,Leipzig
1223,421,421,2025-05-04 14:15:00,pickup,Berlin
1224,421,421,2025-05-04 14:10:00,out_for_delivery,Stuttgart
1225,421,421,2025-05-04 14:02:00,delivered,Hamburg
1226,422,422,2025-05-04 14:40:00,pickup,Köln
1227,422,422,2025-05-04 14:34:00,out_for_delivery,Leipzig
1228,422,422,2025-05-04 14:38:00,delivered,Leipzig
1229,423,423,2025-04-29 08:34:00,pickup,Hamburg
1230,423,423,2025-04-29 08:53:00,out_for_delivery,Köln
1231,423,423,2025-04-29 08:46:00,delivered,Leipzig
1232,424,424,2025-04-29 10:02:00,pickup,Frankfurt
1233,424,424,2025-04-29 10:27:00,out_for_delivery,Stuttgart
1234,425,425,2025-04-29 11:22:00,pickup,Köln
1235,425,425,2025-04-29 11:24:00,out_for_delivery,Stuttgart
1236,425,425,2025-04-29 11:37:00,delivered,Leipzig
1237,426,426,2025-04-29 12:04:00,pickup,München
1238,426,426,2025-04-29 11:45:00,out_for_delivery,Hamburg
1239,426,426,2025-04-29 11:50:00,delivered,Hamburg
1240,427,427,2025-05-11 09:53:00,pickup,Hamburg
1241,427,427,2025-05-11 09:34:00,out_for_delivery,München
1242,427,427,2025-05-11 09:44:00,delivered,Leipzig
1243,428,428,2025-05-11 10:36:00,pickup,Hamburg
1244,428,428,2025-05-11 10:13:00,out_for_delivery,Leipzig
1245,428,428,2025-05-11 10:17:00,delivered,München
1246,429,429,2025-05-11 10:18:00,pickup,Köln
1247,429,429,2025-05-11 10:46:00,out_for_delivery,München
1248,429,429,2025-05-11 10:36:00,delivered,Leipzig
1249,430,430,2025-04-02 09:03:00,pickup,Frankfurt
1250,430,430,2025-04-02 09:09:00,out_for_delivery,Frankfurt
1251,430,430,2025-04-02 08:44:00,delivered,Stuttgart
1252,431,431,2025-04-02 10:08:00,pickup,Köln
1253,431,431,2025-04-02 09:35:00,out_for_delivery,München
1254,431,431,2025-04-02 10:12:00,delivered,Hamburg
1255,432,432,2025-04-02 10:38:00,pickup,Stuttgart
1256,432,432,2025-04-02 10:30:00,out_for_delivery,München
1257,432,432,2025-04-02 11:03:00,delivered,Köln
1258,433,433,2025-04-02 12:20:00,pickup,München
1259,433,433,2025-04-02 12:10:00,out_for_delivery,Köln
1260,433,433,2025-04-02 12:06:00,delivered,Stuttgart
1261,434,434,2025-04-02 14:29:00,pickup,Stuttgart
1262,434,434,2025-04-02 14:35:00,out_for_delivery,Frankfurt
1263,434,434,2025-04-02 14:22:00,delivered,Stuttgart
1264,435,435,2025-04-02 13:24:00,pickup,Hamburg
1265,435,435,2025-04-02 13:53:00,out_for_delivery,München
1266,435,435,2025-04-02 13:41:00,delivered,Hamburg
1267,436,436,2025-06-27 08:34:00,pickup,Köln
1268,436,436,2025-06-27 08:48:00,out_for_delivery,Stuttgart
1269,436,436,2025-06-27 08:55:00,delivered,München
1270,437,437,2025-06-27 11:16:00,pickup,Berlin
1271,437,437,2025-06-27 10:56:00,out_for_delivery,Hamburg
1272,437,437,2025-06-27 11:15:00,delivered,Stuttgart
1273,438,438,2025-06-27 11:12:00,pickup,Berlin
1274,438,438,2025-06-27 11:09:00,out_for_delivery,Berlin
1275,438,438,2025-06-27 11:07:00,delivered,Berlin
1276,439,439,2025-06-27 11:53:00,pickup,Hamburg
1277,439,439,2025-06-27 11:48:00,out_for_delivery,Leipzig
1278,439,439,2025-06-27 11:24:00,delivered,München
1279,440,440,2025-06-27 13:55:00,pickup,Hamburg
1280,440,440,2025-06-27 13:40:00,out_for_delivery,Berlin
1281,440,440,2025-06-27 13:42:00,delivered,München
1282,441,441,2025-04-24 08:32:00,pickup,Leipzig
1283,441,441,2025-04-24 08:42:00,out_for_delivery,Berlin
1284,441,441,2025-04-24 08:46:00,delivered,Stuttgart
1285,442,442,2025-04-24 09:49:00,pickup,München
1286,442,442,2025-04-24 09:55:00,out_for_delivery,Frankfurt
1287,442,442,2025-04-24 09:52:00,delivered,Frankfurt
1288,443,443,2025-04-24 11:03:00,pickup,Leipzig
1289,443,443,2025-04-24 10:54:00,out_for_delivery,Leipzig
1290,443,443,2025-04-24 10:49:00,delivered,Stuttgart
1291,444,444,2025-05-23 09:25:00,pickup,Stuttgart
1292,444,444,2025-05-23 09:32:00,out_for_delivery,Hamburg
1293,444,444,2025-05-23 09:54:00,delivered,Stuttgart
1294,445,445,2025-05-23 10:10:00,pickup,Köln
1295,445,445,2025-05-23 10:22:00,out_for_delivery,Frankfurt
1296,445,445,2025-05-23 10:04:00,delivered,Hamburg
1297,446,446,2025-05-23 11:57:00,pickup,München
1298,446,446,2025-05-23 11:55:00,out_for_delivery,Hamburg
1299,446,446,2025-05-23 11:38:00,delivered,Leipzig
1300,447,447,2025-05-23 11:29:00,pickup,Stuttgart
1301,447,447,2025-05-23 11:34:00,out_for_delivery,München
1302,447,447,2025-05-23 11:16:00,delivered,München
1303,448,448,2025-05-24 08:53:00,pickup,Stuttgart
1304,448,448,2025-05-24 09:13:00,out_for_delivery,Frankfurt
1305,448,448,2025-05-24 09:03:00,delivered,Köln
1306,449,449,2025-05-24 09:56:00,pickup,Hamburg
1307,449,449,2025-05-24 09:24:00,out_for_delivery,Berlin
1308,449,449,2025-05-24 09:38:00,delivered,Frankfurt
1309,450,450,2025-05-24 10:55:00,pickup,Stuttgart
1310,450,450,2025-05-24 10:43:00,out_for_delivery,Hamburg
1311,450,450,2025-05-24 10:23:00,delivered,Frankfurt
1312,451,451,2025-05-24 12:44:00,pickup,Hamburg
1313,451,451,2025-05-24 12:29:00,out_for_delivery,Frankfurt
1314,452,452,2025-05-24 13:50:00,pickup,Köln
1315,452,452,2025-05-24 13:51:00,out_for_delivery,Berlin
1316,453,453,2025-04-23 09:03:00,pickup,Berlin
1317,453,453,2025-04-23 08:50:00,out_for_delivery,Leipzig
1318,453,453,2025-04-23 09:04:00,delivered,Köln
1319,454,454,2025-04-23 10:23:00,pickup,Frankfurt
1320,454,454,2025-04-23 10:01:00,out_for_delivery,Leipzig
1321,454,454,2025-04-23 10:05:00,delivered,Frankfurt
1322,455,455,2025-04-23 11:06:00,pickup,Berlin
1323,455,455,2025-04-23 10:51:00,out_for_delivery,Berlin
1324,455,455,2025-04-23 11:09:00,delivered,Leipzig
1325,456,456,2025-04-23 11:39:00,pickup,Leipzig
1326,456,456,2025-04-23 11:55:00,out_for_delivery,Köln
1327,456,456,2025-04-23 11:33:00,delivered,Köln
1328,457,457,2025-04-23 13:33:00,pickup,Hamburg
1329,457,457,2025-04-23 13:32:00,out_for_delivery,München
1330,457,457,2025-04-23 13:51:00,delivered,Frankfurt
1331,458,458,2025-04-12 08:31:00,pickup,Frankfurt
1332,458,458,2025-04-12 08:54:00,out_for_delivery,Hamburg
1333,458,458,2025-04-12 08:47:00,delivered,Frankfurt
1334,459,459,2025-04-12 09:53:00,pickup,Frankfurt
1335,459,459,2025-04-12 09:53:00,out_for_delivery,Leipzig
1336,459,459,2025-04-12 09:33:00,delivered,Leipzig
1337,460,460,2025-04-12 11:44:00,pickup,Stuttgart
1338,460,460,2025-04-12 11:38:00,out_for_delivery,Berlin
1339,460,460,2025-04-12 11:46:00,delivered,Stuttgart
1340,461,461,2025-04-12 12:10:00,pickup,Leipzig
1341,461,461,2025-04-12 12:00:00,out_for_delivery,Stuttgart
1342,461,461,2025-04-12 12:22:00,delivered,Leipzig
1343,462,462,2025-04-12 13:01:00,pickup,Frankfurt
1344,462,462,2025-04-12 13:08:00,out_for_delivery,Köln
1345,462,462,2025-04-12 13:08:00,delivered,Köln
1346,463,463,2025-04-12 14:15:00,pickup,Hamburg
1347,463,463,2025-04-12 14:34:00,out_for_delivery,München
1348,463,463,2025-04-12 14:12:00,delivered,Leipzig
1349,464,464,2025-04-12 15:00:00,pickup,München
1350,464,464,2025-04-12 15:22:00,out_for_delivery,München
1351,464,464,2025-04-12 15:14:00,delivered,Köln
1352,465,465,2025-05-10 09:18:00,pickup,Köln
1353,465,465,2025-05-10 09:23:00,out_for_delivery,Leipzig
1354,465,465,2025-05-10 08:55:00,delivered,Frankfurt
1355,466,466,2025-05-10 10:57:00,pickup,München
1356,466,466,2025-05-10 10:54:00,out_for_delivery,Leipzig
1357,466,466,2025-05-10 10:59:00,delivered,Hamburg
1358,467,467,2025-05-10 11:07:00,pickup,München
1359,467,467,2025-05-10 11:15:00,out_for_delivery,Köln
1360,467,467,2025-05-10 11:13:00,delivered,Stuttgart
1361,468,468,2025-05-10 12:05:00,pickup,Hamburg
1362,468,468,2025-05-10 12:09:00,out_for_delivery,Leipzig
1363,468,468,2025-05-10 11:33:00,delivered,Frankfurt
1364,469,469,2025-05-10 14:01:00,pickup,Hamburg
1365,469,469,2025-05-10 14:21:00,out_for_delivery,Berlin
1366,469,469,2025-05-10 14:36:00,delivered,München
1367,470,470,2025-05-10 13:55:00,pickup,Frankfurt
1368,470,470,2025-05-10 13:44:00,out_for_delivery,Stuttgart
1369,470,470,2025-05-10 13:31:00,delivered,München
1370,471,471,2025-05-10 14:36:00,pickup,München
1371,471,471,2025-05-10 14:21:00,out_for_delivery,Stuttgart
1372,471,471,2025-05-10 14:15:00,delivered,Frankfurt
1373,472,472,2025-06-06 09:36:00,pickup,Leipzig
1374,472,472,2025-06-06 09:02:00,out_for_delivery,Stuttgart
1375,472,472,2025-06-06 09:16:00,delivered,Köln
1376,473,473,2025-06-06 09:48:00,pickup,Hamburg
1377,473,473,2025-06-06 09:39:00,out_for_delivery,München
1378,473,473,2025-06-06 10:02:00,delivered,München
1379,474,474,2025-06-06 11:00:00,pickup,Berlin
1380,474,474,2025-06-06 11:09:00,out_for_delivery,Stuttgart
1381,474,474,2025-06-06 10:46:00,delivered,Hamburg
1382,475,475,2025-06-06 12:36:00,pickup,Hamburg
1383,475,475,2025-06-06 12:37:00,out_for_delivery,Köln
1384,475,475,2025-06-06 12:06:00,delivered,Stuttgart
1385,476,476,2025-06-06 13:03:00,pickup,Frankfurt
1386,476,476,2025-06-06 12:37:00,out_for_delivery,München
1387,476,476,2025-06-06 12:57:00,delivered,Berlin
1388,477,477,2025-06-06 13:25:00,pickup,Leipzig
1389,477,477,2025-06-06 13:53:00,out_for_delivery,München
1390,477,477,2025-06-06 13:29:00,delivered,München
1391,478,478,2025-06-27 08:38:00,pickup,München
1392,478,478,2025-06-27 08:46:00,out_for_delivery,Hamburg
1393,478,478,2025-06-27 08:52:00,delivered,Hamburg
1394,479,479,2025-06-27 09:38:00,pickup,Hamburg
1395,479,479,2025-06-27 09:54:00,out_for_delivery,Leipzig
1396,479,479,2025-06-27 09:40:00,delivered,Köln
1397,480,480,2025-06-27 11:06:00,pickup,München
