pos_id,auftr_nr,art_nr,menge,einzelpr,pos_rabatt,pos_netto,gewicht_kg
1037,431,A00046,1,167.63,0.0,167.63,2.138
1038,431,A00038,45,121.7,273.82,5202.68,80.73
1039,431,A00014,46,58.22,133.91,2544.21,35.052
1040,431,A00058,43,187.02,0.0,8041.86,114.122
1041,432,A00031,27,121.29,0.0,3274.83,40.311
1042,433,A00003,15,25.56,0.0,383.4,4.335
1043,433,A00086,13,315.84,0.0,4105.92,50.154
1044,434,A00025,32,94.68,0.0,3029.76,39.52
1045,434,A00029,31,109.85,170.27,3235.08,43.617
1046,434,A00028,43,94.41,405.96,3653.67,58.652
1047,434,A00004,39,25.66,0.0,1000.74,12.948
1048,435,A00008,42,36.15,0.0,1518.3,21.168
1049,436,A00002,27,17.39,0.0,469.53,6.642
1050,437,A00086,13,315.84,0.0,4105.92,50.154
1051,437,A00086,20,315.84,0.0,6316.8,77.16
1052,437,A00045,28,183.88,0.0,5148.64,58.66
1053,437,A00010,3,42.2,12.66,113.94,1.77
1054,438,A00041,43,162.92,350.28,6655.28,82.689
1055,439,A00055,28,170.86,0.0,4784.08,70.7
1056,439,A00013,35,53.51,93.64,1779.21,25.165
1057,439,A00009,47,39.4,92.59,1759.21,25.709
1058,439,A00079,4,302.87,121.15,1090.33,14.228
1059,440,A00080,15,301.85,0.0,4527.75,54.0
1060,441,A00020,20,74.74,0.0,1494.8,20.4
1061,441,A00003,18,25.56,0.0,460.08,5.202
1062,442,A00088,35,295.42,0.0,10339.7,138.04
1063,442,A00019,34,85.93,0.0,2921.62,33.218
1064,442,A00006,5,37.04,9.26,175.94,2.09
1065,443,A00009,23,39.4,0.0,906.2,12.581
1066,443,A00066,46,202.36,0.0,9308.56,137.908
1067,444,A00077,25,268.81,0.0,6720.25,86.775
1068,444,A00037,44,153.49,0.0,6753.56,77.044
1069,444,A00083,39,257.01,0.0,10023.39,145.431
1070,445,A00085,5,253.81,0.0,1269.05,19.075
1071,445,A00012,28,48.15,134.82,1213.38,18.928
1072,445,A00045,32,183.88,294.21,5589.95,67.04
1073,445,A00035,6,148.84,89.3,803.74,9.99
1074,446,A00078,25,254.46,636.15,5725.35,87.85
1075,447,A00068,23,257.36,0.0,5919.28,70.932
1076,448,A00032,11,135.81,0.0,1493.91,16.896
1077,448,A00038,9,121.7,0.0,1095.3,16.146
1078,448,A00068,41,257.36,527.59,10024.17,126.444
1079,448,A00039,9,158.58,0.0,1427.22,16.533
1080,449,A00017,39,64.15,125.09,2376.76,34.749
1081,449,A00024,5,106.45,53.23,479.02,5.96
1082,449,A00077,12,268.81,0.0,3225.72,41.652
1083,449,A00087,25,256.72,0.0,6418.0,97.525
1084,450,A00045,46,183.88,845.85,7612.63,96.37
1085,450,A00026,3,103.36,15.5,294.58,3.834
1086,451,A00015,16,63.04,50.43,958.21,12.88
1087,452,A00015,9,63.04,0.0,567.36,7.245
1088,452,A00027,15,118.09,0.0,1771.35,19.815
1089,452,A00032,8,135.81,0.0,1086.48,12.288
1090,453,A00012,37,48.15,0.0,1781.55,25.012
1091,453,A00056,30,215.8,0.0,6474.0,77.04
1092,453,A00035,49,148.84,729.32,6563.84,81.585
1093,454,A00031,23,121.29,0.0,2789.67,34.339
1094,454,A00005,2,28.93,5.79,52.07,0.75
1095,454,A00019,32,85.93,0.0,2749.76,31.264
1096,455,A00025,13,94.68,0.0,1230.84,16.055
1097,455,A00057,44,212.25,0.0,9339.0,114.884
1098,455,A00006,41,37.04,0.0,1518.64,17.138
1099,456,A00033,9,137.23,0.0,1235.07,14.211
1100,457,A00070,13,223.06,144.99,2754.79,41.21
1101,457,A00019,26,85.93,0.0,2234.18,25.402
1102,457,A00073,31,253.1,392.31,7453.79,102.269
1103,458,A00010,24,42.2,101.28,911.52,14.16
1104,459,A00055,35,170.86,0.0,5980.1,88.375
1105,459,A00089,17,270.56,459.95,4139.57,67.779
1106,459,A00063,47,215.93,1014.87,9133.84,134.843
1107,459,A00021,27,89.92,121.39,2306.45,28.701
1108,460,A00023,34,95.65,0.0,3252.1,39.066
1109,460,A00018,22,81.34,0.0,1789.48,20.548
1110,461,A00051,26,161.7,420.42,3783.78,61.178
1111,462,A00051,34,161.7,0.0,5497.8,80.002
1112,462,A00029,14,109.85,76.89,1461.01,19.698
1113,462,A00027,48,118.09,0.0,5668.32,63.408
1114,462,A00027,50,118.09,0.0,5904.5,66.05
1115,463,A00012,37,48.15,0.0,1781.55,25.012
1116,463,A00011,38,49.74,94.51,1795.61,24.054
1117,464,A00053,8,185.49,74.2,1409.72,19.512
1118,464,A00069,1,231.36,23.14,208.22,3.127
1119,464,A00049,12,192.27,0.0,2307.24,27.204
1120,464,A00036,23,152.76,0.0,3513.48,39.284
1121,465,A00051,19,161.7,0.0,3072.3,44.707
1122,465,A00041,33,162.92,0.0,5376.36,63.459
1123,465,A00012,23,48.15,55.37,1052.08,15.548
1124,466,A00086,39,315.84,1231.78,11085.98,150.462
1125,467,A00073,20,253.1,0.0,5062.0,65.98
1126,467,A00066,8,202.36,80.94,1537.94,23.984
1127,467,A00084,42,287.28,0.0,12065.76,158.424
1128,468,A00057,10,212.25,0.0,2122.5,26.11
1129,468,A00010,29,42.2,0.0,1223.8,17.11
1130,468,A00088,48,295.42,0.0,14180.16,189.312
1131,469,A00052,34,183.41,0.0,6235.94,81.464
1132,470,A00069,47,231.36,0.0,10873.92,146.969
1133,470,A00010,24,42.2,50.64,962.16,14.16
1134,470,A00023,40,95.65,0.0,3826.0,45.96
1135,471,A00015,10,63.04,31.52,598.88,8.05
1136,471,A00041,12,162.92,0.0,1955.04,23.076
1137,471,A00079,11,302.87,333.16,2998.41,39.127
1138,472,A00032,25,135.81,0.0,3395.25,38.4
1139,472,A00034,34,133.79,0.0,4548.86,55.148
1140,472,A00080,7,301.85,105.65,2007.3,25.2
1141,473,A00046,40,167.63,0.0,6705.2,85.52
1142,473,A00031,43,121.29,0.0,5215.47,64.199
1143,473,A00070,40,223.06,446.12,8476.28,126.8
1144,473,A00088,21,295.42,0.0,6203.82,82.824
1145,474,A00034,26,133.79,173.93,3304.61,42.172
1146,474,A00023,26,95.65,248.69,2238.21,29.874
1147,474,A00041,30,162.92,0.0,4887.6,57.69
1148,474,A00028,13,94.41,61.37,1165.96,17.732
1149,475,A00039,38,158.58,301.3,5724.74,69.806
1150,475,A00067,21,235.81,0.0,4952.01,63.861
1151,476,A00084,11,287.28,0.0,3160.08,41.492
1152,476,A00066,32,202.36,0.0,6475.52,95.936
1153,476,A00085,5,253.81,0.0,1269.05,19.075
1154,476,A00065,43,227.87,489.92,9308.49,127.065
1155,477,A00004,44,25.66,112.9,1016.14,14.608
1156,478,A00027,1,118.09,0.0,118.09,1.321
1157,479,A00048,39,150.93,294.31,5591.96,86.736
1158,479,A00009,47,39.4,0.0,1851.8,25.709
1159,479,A00073,47,253.1,0.0,11895.7,155.053
1160,480,A00002,27,17.39,23.48,446.05,6.642
1161,480,A00045,23,183.88,0.0,4229.24,48.185
1162,481,A00060,32,199.63,0.0,6388.16,87.68
1163,482,A00001,49,17.2,0.0,842.8,9.947
1164,482,A00066,25,202.36,505.9,4553.1,74.95
1165,483,A00088,7,295.42,206.79,1861.15,27.608
1166,483,A00082,14,245.34,171.74,3263.02,51.604
1167,484,A00068,21,257.36,540.46,4864.1,64.764
1168,484,A00078,21,254.46,534.37,4809.29,73.794
1169,484,A00074,10,257.53,257.53,2317.77,33.42
1170,484,A00061,33,213.52,0.0,7046.16,91.839
1171,485,A00083,9,257.01,0.0,2313.09,33.561
1172,486,A00071,48,223.92,0.0,10748.16,154.224
1173,486,A00014,16,58.22,0.0,931.52,12.192
1174,486,A00036,1,152.76,7.64,145.12,1.708
1175,487,A00044,22,158.64,0.0,3490.08,45.144
1176,487,A00056,36,215.8,388.44,7380.36,92.448
1177,487,A00002,35,17.39,0.0,608.65,8.61
1178,487,A00072,4,238.04,47.61,904.55,13.024
1179,488,A00018,37,81.34,150.48,2859.1,34.558
1180,488,A00046,28,167.63,0.0,4693.64,59.864
1181,489,A00084,13,287.28,0.0,3734.64,49.036
1182,490,A00081,37,265.38,0.0,9819.06,134.791
1183,490,A00075,34,277.37,943.06,8487.52,115.09
1184,491,A00062,33,193.65,639.05,5751.4,93.258
1185,491,A00072,36,238.04,0.0,8569.44,117.216
1186,491,A00002,30,17.39,0.0,521.7,7.38
1187,491,A00074,36,257.53,0.0,9271.08,120.312
1188,492,A00064,38,258.08,980.7,8826.34,110.656
1189,493,A00029,29,109.85,0.0,3185.65,40.803
1190,494,A00057,21,212.25,0.0,4457.25,54.831
1191,494,A00040,36,164.51,296.12,5626.24,67.68
1192,495,A00022,47,82.82,389.25,3503.29,51.982
1193,495,A00023,37,95.65,0.0,3539.05,42.513
1194,496,A00070,49,223.06,0.0,10929.94,155.33
1195,497,A00077,31,268.81,416.66,7916.45,107.601
1196,497,A00069,8,231.36,0.0,1850.88,25.016
1197,497,A00002,37,17.39,0.0,643.43,9.102
1198,498,A00009,42,39.4,82.74,1572.06,22.974
1199,498,A00023,32,95.65,153.04,2907.76,36.768
1200,499,A00069,22,231.36,0.0,5089.92,68.794
1201,500,A00057,11,212.25,0.0,2334.75,28.721
1202,500,A00027,48,118.09,283.42,5384.9,63.408
1203,501,A00055,10,170.86,85.43,1623.17,25.25
1204,501,A00048,44,150.93,664.09,5976.83,97.856
1205,501,A00050,28,169.72,0.0,4752.16,64.68
1206,501,A00019,6,85.93,51.56,464.02,5.862
1207,502,A00073,28,253.1,0.0,7086.8,92.372
1208,502,A00049,9,192.27,0.0,1730.43,20.403
1209,502,A00023,9,95.65,43.04,817.81,10.341
1210,502,A00051,41,161.7,0.0,6629.7,96.473
1211,503,A00078,45,254.46,0.0,11450.7,158.13
1212,504,A00038,40,121.7,0.0,4868.0,71.76
1213,504,A00001,25,17.2,0.0,430.0,5.075
1214,505,A00089,28,270.56,0.0,7575.68,111.636
1215,506,A00076,30,273.84,0.0,8215.2,102.84
1216,506,A00075,27,277.37,748.9,6740.09,91.395
1217,506,A00046,47,167.63,393.93,7484.68,100.486
1218,506,A00083,43,257.01,552.57,10498.86,160.347
1219,507,A00067,17,235.81,0.0,4008.77,51.697
1220,508,A00020,36,74.74,0.0,2690.64,36.72
1221,508,A00051,43,161.7,0.0,6953.1,101.179
1222,509,A00014,19,58.22,0.0,1106.18,14.478
1223,509,A00012,41,48.15,0.0,1974.15,27.716
1224,510,A00006,24,37.04,44.45,844.51,10.032
1225,511,A00075,17,277.37,0.0,4715.29,57.545
1226,511,A00077,50,268.81,0.0,13440.5,173.55
1227,511,A00014,29,58.22,168.84,1519.54,22.098
1228,511,A00054,4,197.13,78.85,709.67,9.928
1229,512,A00088,49,295.42,1447.56,13028.02,193.256
1230,512,A00020,22,74.74,0.0,1644.28,22.44
1231,512,A00044,3,158.64,47.59,428.33,6.156
1232,513,A00076,30,273.84,0.0,8215.2,102.84
1233,513,A00073,6,253.1,75.93,1442.67,19.794
1234,514,A00074,10,257.53,0.0,2575.3,33.42
1235,514,A00055,23,170.86,196.49,3733.29,58.075
1236,515,A00025,1,94.68,0.0,94.68,1.235
1237,516,A00054,37,197.13,0.0,7293.81,91.834
1238,516,A00067,46,235.81,542.36,10304.9,139.886
1239,516,A00023,2,95.65,19.13,172.17,2.298
1240,517,A00090,35,287.26,0.0,10054.1,141.05
1241,518,A00043,8,135.86,0.0,1086.88,16.072
1242,518,A00086,20,315.84,0.0,6316.8,77.16
1243,518,A00025,41,94.68,0.0,3881.88,50.635
1244,519,A00054,13,197.13,0.0,2562.69,32.266
1245,519,A00043,29,135.86,197.0,3742.94,58.261
1246,520,A00022,32,82.82,265.02,2385.22,35.392
1247,521,A00006,6,37.04,0.0,222.24,2.508
1248,521,A00029,28,109.85,0.0,3075.8,39.396
1249,522,A00077,34,268.81,0.0,9139.54,118.014
1250,523,A00010,49,42.2,103.39,1964.41,28.91
1251,523,A00036,19,152.76,145.12,2757.32,32.452
1252,523,A00026,39,103.36,201.55,3829.49,49.842
1253,524,A00024,34,106.45,0.0,3619.3,40.528
1254,524,A00059,42,182.64,0.0,7670.88,113.274
1255,525,A00083,43,257.01,552.57,10498.86,160.347
1256,525,A00029,29,109.85,0.0,3185.65,40.803
1257,526,A00066,44,202.36,890.38,8013.46,131.912
1258,526,A00004,32,25.66,0.0,821.12,10.624
1259,526,A00043,8,135.86,0.0,1086.88,16.072
1260,526,A00043,38,135.86,0.0,5162.68,76.342
1261,527,A00086,49,315.84,0.0,15476.16,189.042
1262,527,A00001,34,17.2,0.0,584.8,6.902
1263,527,A00059,2,182.64,36.53,328.75,5.394
1264,528,A00002,38,17.39,0.0,660.82,9.348
1265,529,A00055,31,170.86,264.83,5031.83,78.275
1266,530,A00084,35,287.28,0.0,10054.8,132.02
1267,530,A00046,5,167.63,41.91,796.24,10.69
1268,531,A00011,32,49.74,79.58,1512.1,20.256
1269,531,A00065,28,227.87,0.0,6380.36,82.74
1270,531,A00055,27,170.86,0.0,4613.22,68.175
1271,531,A00040,5,164.51,41.13,781.42,9.4
1272,532,A00066,20,202.36,202.36,3844.84,59.96
1273,532,A00032,20,135.81,271.62,2444.58,30.72
1274,532,A00072,26,238.04,618.9,5570.14,84.656
1275,532,A00014,21,58.22,0.0,1222.62,16.002
1276,533,A00077,20,268.81,0.0,5376.2,69.42
1277,534,A00023,4,95.65,38.26,344.34,4.596
1278,534,A00089,33,270.56,892.85,8035.63,131.571
1279,534,A00058,22,187.02,0.0,4114.44,58.388
1280,535,A00023,38,95.65,0.0,3634.7,43.662
1281,536,A00023,32,95.65,306.08,2754.72,36.768
1282,536,A00047,45,193.4,0.0,8703.0,98.145
1283,536,A00047,41,193.4,0.0,7929.4,89.421
1284,537,A00065,34,227.87,0.0,7747.58,100.47
1285,537,A00032,9,135.81,0.0,1222.29,13.824
1286,538,A00078,14,254.46,356.24,3206.2,49.196
1287,539,A00026,17,103.36,0.0,1757.12,21.726
1288,539,A00047,35,193.4,0.0,6769.0,76.335
1289,540,A00089,10,270.56,135.28,2570.32,39.87
1290,540,A00089,16,270.56,0.0,4328.96,63.792
1291,540,A00088,3,295.42,0.0,886.26,11.832
1292,540,A00047,22,193.4,425.48,3829.32,47.982
1293,541,A00070,41,223.06,457.27,8688.19,129.97
1294,542,A00003,26,25.56,0.0,664.56,7.514
1295,543,A00016,35,72.46,126.81,2409.29,29.68
1296,544,A00066,47,202.36,0.0,9510.92,140.906
1297,545,A00061,11,213.52,0.0,2348.72,30.613
1298,546,A00023,39,95.65,373.04,3357.31,44.811
1299,546,A00085,10,253.81,0.0,2538.1,38.15
1300,546,A00055,31,170.86,0.0,5296.66,78.275
1301,546,A00061,12,213.52,128.11,2434.13,33.396
1302,547,A00023,25,95.65,0.0,2391.25,28.725
1303,547,A00025,7,94.68,66.28,596.48,8.645
1304,547,A00051,19,161.7,307.23,2765.07,44.707
1305,548,A00013,8,53.51,21.4,406.68,5.752
1306,549,A00059,42,182.64,0.0,7670.88,113.274
1307,549,A00037,1,153.49,0.0,153.49,1.751
1308,549,A00049,23,192.27,0.0,4422.21,52.141
1309,549,A00064,23,258.08,296.79,5639.05,66.976
1310,550,A00043,31,135.86,0.0,4211.66,62.279
1311,550,A00075,33,277.37,0.0,9153.21,111.705
1312,550,A00049,6,192.27,0.0,1153.62,13.602
1313,550,A00001,40,17.2,0.0,688.0,8.12
1314,551,A00075,1,277.37,0.0,277.37,3.385
1315,552,A00074,18,257.53,231.78,4403.76,60.156
1316,552,A00066,17,202.36,344.01,3096.11,50.966
1317,552,A00019,32,85.93,0.0,2749.76,31.264
1318,552,A00002,46,17.39,40.0,759.94,11.316
1319,553,A00048,43,150.93,0.0,6489.99,95.632
1320,553,A00023,5,95.65,47.83,430.42,5.745
1321,553,A00013,27,53.51,0.0,1444.77,19.413
1322,553,A00019,19,85.93,0.0,1632.67,18.563
1323,554,A00047,35,193.4,0.0,6769.0,76.335
1324,554,A00065,50,227.87,569.68,10823.82,147.75
1325,554,A00046,43,167.63,0.0,7208.09,91.934
1326,555,A00045,29,183.88,266.63,5065.89,60.755
1327,556,A00021,50,89.92,0.0,4496.0,53.15
1328,556,A00073,17,253.1,0.0,4302.7,56.083
1329,556,A00060,14,199.63,139.74,2655.08,38.36
1330,556,A00023,17,95.65,0.0,1626.05,19.533
1331,557,A00067,21,235.81,0.0,4952.01,63.861
1332,558,A00007,36,39.51,0.0,1422.36,16.596
1333,558,A00089,41,270.56,1109.3,9983.66,163.467
1334,558,A00067,48,235.81,0.0,11318.88,145.968
1335,559,A00035,48,148.84,714.43,6429.89,79.92
1336,559,A00023,18,95.65,0.0,1721.7,20.682
1337,559,A00088,11,295.42,162.48,3087.14,43.384
1338,559,A00032,41,135.81,0.0,5568.21,62.976
1339,560,A00001,39,17.2,0.0,670.8,7.917
1340,560,A00064,9,258.08,232.27,2090.45,26.208
1341,561,A00078,9,254.46,0.0,2290.14,31.626
1342,561,A00003,42,25.56,53.68,1019.84,12.138
1343,562,A00048,24,150.93,0.0,3622.32,53.376
1344,563,A00022,11,82.82,0.0,911.02,12.166
1345,563,A00079,43,302.87,1302.34,11721.07,152.951
1346,564,A00063,11,215.93,118.76,2256.47,31.559
1347,565,A00073,40,253.1,0.0,10124.0,131.96
1348,565,A00089,17,270.56,0.0,4599.52,67.779
1349,565,A00033,39,137.23,0.0,5351.97,61.581
1350,566,A00034,48,133.79,321.1,6100.82,77.856
1351,566,A00008,19,36.15,68.69,618.16,9.576
1352,566,A00057,20,212.25,0.0,4245.0,52.22
1353,567,A00070,20,223.06,0.0,4461.2,63.4
1354,567,A00036,33,152.76,0.0,5041.08,56.364
1355,567,A00053,32,185.49,0.0,5935.68,78.048
1356,567,A00037,26,153.49,399.07,3591.67,45.526
1357,568,A00013,18,53.51,48.16,915.02,12.942
1358,568,A00075,2,277.37,0.0,554.74,6.77
1359,568,A00085,15,253.81,190.36,3616.79,57.225
1360,569,A00084,49,287.28,1407.67,12669.05,184.828
1361,569,A00050,23,169.72,195.18,3708.38,53.13
1362,569,A00059,14,182.64,255.7,2301.26,37.758
1363,569,A00013,7,53.51,0.0,374.57,5.033
1364,570,A00050,9,169.72,0.0,1527.48,20.79
1365,570,A00020,32,74.74,0.0,2391.68,32.64
1366,570,A00033,28,137.23,192.12,3650.32,44.212
1367,571,A00029,38,109.85,208.72,3965.58,53.466
1368,571,A00059,46,182.64,0.0,8401.44,124.062
1369,571,A00072,31,238.04,0.0,7379.24,100.936
1370,572,A00053,39,185.49,0.0,7234.11,95.121
1371,572,A00059,50,182.64,913.2,8218.8,134.85
1372,572,A00027,37,118.09,218.47,4150.86,48.877
1373,572,A00044,31,158.64,0.0,4917.84,63.612
1374,573,A00054,19,197.13,374.55,3370.92,47.158
1375,573,A00089,49,270.56,662.87,12594.57,195.363
1376,573,A00063,26,215.93,280.71,5333.47,74.594
1377,574,A00011,47,49.74,0.0,2337.78,29.751
1378,574,A00012,44,48.15,0.0,2118.6,29.744
1379,574,A00016,31,72.46,112.31,2133.95,26.288
1380,574,A00074,50,257.53,0.0,12876.5,167.1
1381,575,A00019,38,85.93,163.27,3102.07,37.126
1382,576,A00041,7,162.92,0.0,1140.44,13.461
1383,576,A00086,49,315.84,773.81,14702.35,189.042
1384,576,A00018,32,81.34,260.29,2342.59,29.888
1385,576,A00084,18,287.28,0.0,5171.04,67.896
1386,577,A00059,18,182.64,0.0,3287.52,48.546
1387,577,A00051,32,161.7,258.72,4915.68,75.296
1388,577,A00001,34,17.2,0.0,584.8,6.902
1389,577,A00011,2,49.74,0.0,99.48,1.266
1390,578,A00068,28,257.36,0.0,7206.08,86.352
1391,578,A00012,17,48.15,0.0,818.55,11.492
1392,579,A00039,16,158.58,126.86,2410.42,29.392
1393,579,A00007,33,39.51,0.0,1303.83,15.213
1394,579,A00014,14,58.22,0.0,815.08,10.668
1395,579,A00004,39,25.66,100.07,900.67,12.948
1396,580,A00033,37,137.23,253.88,4823.63,58.423
1397,580,A00051,12,161.7,97.02,1843.38,28.236
1398,580,A00003,33,25.56,0.0,843.48,9.537
1399,581,A00062,35,193.65,0.0,6777.75,98.91
1400,581,A00044,49,158.64,0.0,7773.36,100.548
1401,581,A00033,7,137.23,48.03,912.58,11.053
1402,581,A00052,49,183.41,898.71,8088.38,117.404
1403,582,A00056,37,215.8,0.0,7984.6,95.016
1404,582,A00084,12,287.28,0.0,3447.36,45.264
1405,582,A00001,41,17.2,35.26,669.94,8.323
1406,582,A00076,26,273.84,0.0,7119.84,89.128
1407,583,A00060,25,199.63,0.0,4990.75,68.5
1408,583,A00080,37,301.85,0.0,11168.45,133.2
1409,583,A00024,41,106.45,0.0,4364.45,48.872
1410,584,A00046,13,167.63,0.0,2179.19,27.794
1411,584,A00068,47,257.36,604.8,11491.12,144.948
1412,584,A00008,18,36.15,0.0,650.7,9.072
1413,584,A00044,14,158.64,0.0,2220.96,28.728
1414,585,A00065,50,227.87,0.0,11393.5,147.75
1415,585,A00059,4,182.64,0.0,730.56,10.788
1416,586,A00070,27,223.06,0.0,6022.62,85.59
1417,586,A00059,24,182.64,0.0,4383.36,64.728
1418,586,A00067,49,235.81,0.0,11554.69,149.009
1419,586,A00037,19,153.49,0.0,2916.31,33.269
1420,587,A00038,31,121.7,0.0,3772.7,55.614
1421,588,A00003,7,25.56,0.0,178.92,2.023
1422,589,A00049,43,192.27,826.76,7440.85,97.481
1423,590,A00074,31,257.53,0.0,7983.43,103.602
1424,590,A00055,14,170.86,0.0,2392.04,35.35
1425,590,A00085,8,253.81,0.0,2030.48,30.52
1426,591,A00053,6,185.49,0.0,1112.94,14.634
1427,591,A00090,20,287.26,574.52,5170.68,80.6
1428,591,A00086,28,315.84,442.18,8401.34,108.024
1429,592,A00027,39,118.09,0.0,4605.51,51.519
1430,592,A00064,1,258.08,12.9,245.18,2.912
1431,592,A00077,43,268.81,0.0,11558.83,149.253
1432,593,A00045,7,183.88,0.0,1287.16,14.665
1433,593,A00001,25,17.2,0.0,430.0,5.075
1434,593,A00013,13,53.51,34.78,660.85,9.347
1435,594,A00079,2,302.87,0.0,605.74,7.114
1436,594,A00082,27,245.34,662.42,5961.76,99.522
1437,595,A00064,14,258.08,0.0,3613.12,40.768
1438,595,A00055,48,170.86,820.13,7381.15,121.2
1439,595,A00065,29,227.87,660.82,5947.41,85.695
1440,596,A00048,15,150.93,226.4,2037.55,33.36
1441,596,A00013,30,53.51,0.0,1605.3,21.57
1442,597,A00002,43,17.39,0.0,747.77,10.578
1443,597,A00017,46,64.15,295.09,2655.81,40.986
1444,597,A00031,33,121.29,400.26,3602.31,49.269
1445,597,A00078,42,254.46,534.37,10152.95,147.588
1446,598,A00090,1,287.26,14.36,272.9,4.03
1447,598,A00071,36,223.92,806.11,7255.01,115.668
1448,599,A00017,28,64.15,0.0,1796.2,24.948
1449,599,A00005,33,28.93,0.0,954.69,12.375
1450,599,A00054,16,197.13,0.0,3154.08,39.712
1451,599,A00040,23,164.51,0.0,3783.73,43.24
1452,600,A00088,21,295.42,0.0,6203.82,82.824
1453,600,A00036,28,152.76,0.0,4277.28,47.824
1454,601,A00015,38,63.04,239.55,2155.97,30.59
1455,601,A00010,1,42.2,0.0,42.2,0.59
1456,601,A00024,7,106.45,74.52,670.63,8.344
1457,602,A00047,28,193.4,541.52,4873.68,61.068
1458,602,A00083,41,257.01,526.87,10010.54,152.889
1459,602,A00024,3,106.45,0.0,319.35,3.576
1460,603,A00079,24,302.87,726.89,6541.99,85.368
1461,604,A00038,35,121.7,0.0,4259.5,62.79
1462,604,A00084,22,287.28,0.0,6320.16,82.984
1463,604,A00078,37,254.46,0.0,9415.02,130.018
1464,604,A00084,29,287.28,833.11,7498.01,109.388
1465,605,A00009,35,39.4,0.0,1379.0,19.145
1466,605,A00075,22,277.37,0.0,6102.14,74.47
1467,606,A00005,46,28.93,0.0,1330.78,17.25
1468,606,A00081,50,265.38,0.0,13269.0,182.15
1469,606,A00002,46,17.39,0.0,799.94,11.316
1470,606,A00009,22,39.4,0.0,866.8,12.034
1471,607,A00082,32,245.34,0.0,7850.88,117.952
1472,608,A00003,27,25.56,69.01,621.11,7.803
1473,608,A00013,6,53.51,0.0,321.06,4.314
1474,608,A00061,13,213.52,0.0,2775.76,36.179
1475,609,A00060,29,199.63,0.0,5789.27,79.46
1476,609,A00070,13,223.06,289.98,2609.8,41.21
1477,609,A00054,20,197.13,0.0,3942.6,49.64
1478,609,A00031,21,121.29,254.71,2292.38,31.353
1479,610,A00058,50,187.02,467.55,8883.45,132.7
1480,610,A00027,21,118.09,0.0,2479.89,27.741
1481,611,A00075,47,277.37,0.0,13036.39,159.095
1482,611,A00048,20,150.93,150.93,2867.67,44.48
1483,611,A00086,34,315.84,1073.86,9664.7,131.172
1484,612,A00079,42,302.87,0.0,12720.54,149.394
1485,612,A00054,15,197.13,0.0,2956.95,37.23
1486,613,A00073,38,253.1,0.0,9617.8,125.362
1487,613,A00036,12,152.76,0.0,1833.12,20.496
1488,613,A00058,19,187.02,0.0,3553.38,50.426
1489,613,A00067,40,235.81,943.24,8489.16,121.64
1490,614,A00079,6,302.87,0.0,1817.22,21.342
1491,615,A00082,29,245.34,0.0,7114.86,106.894
1492,615,A00012,42,48.15,0.0,2022.3,28.392
1493,615,A00055,4,170.86,0.0,683.44,10.1
1494,616,A00071,19,223.92,0.0,4254.48,61.047
1495,616,A00011,2,49.74,0.0,99.48,1.266
1496,616,A00055,40,170.86,341.72,6492.68,101.0
1497,616,A00031,3,121.29,0.0,363.87,4.479
1498,617,A00045,2,183.88,36.78,330.98,4.19
1499,617,A00014,8,58.22,0.0,465.76,6.096
1500,617,A00022,45,82.82,186.34,3540.56,49.77
1501,617,A00023,22,95.65,0.0,2104.3,25.278
1502,618,A00035,15,148.84,111.63,2120.97,24.975
1503,619,A00027,20,118.09,0.0,2361.8,26.42
1504,619,A00055,34,170.86,0.0,5809.24,85.85
1505,619,A00027,43,118.09,0.0,5077.87,56.803
1506,620,A00014,8,58.22,0.0,465.76,6.096
1507,620,A00075,5,277.37,0.0,1386.85,16.925
1508,621,A00066,12,202.36,0.0,2428.32,35.976
1509,621,A00011,13,49.74,32.33,614.29,8.229
1510,621,A00026,14,103.36,0.0,1447.04,17.892
1511,621,A00054,14,197.13,0.0,2759.82,34.748
1512,622,A00027,9,118.09,0.0,1062.81,11.889
1513,623,A00060,28,199.63,0.0,5589.64,76.72
1514,623,A00002,12,17.39,0.0,208.68,2.952
1515,624,A00023,21,95.65,0.0,2008.65,24.129
1516,624,A00059,46,182.64,840.14,7561.3,124.062
1517,624,A00077,12,268.81,0.0,3225.72,41.652
1518,624,A00039,30,158.58,0.0,4757.4,55.11
1519,625,A00055,26,170.86,222.12,4220.24,65.65
1520,625,A00027,36,118.09,0.0,4251.24,47.556
1521,625,A00055,12,170.86,102.52,1947.8,30.3
1522,625,A00024,17,106.45,0.0,1809.65,20.264
1523,626,A00077,26,268.81,0.0,6989.06,90.246
1524,626,A00031,8,121.29,0.0,970.32,11.944
1525,626,A00085,1,253.81,12.69,241.12,3.815
1526,626,A00035,48,148.84,714.43,6429.89,79.92
1527,627,A00084,37,287.28,1062.94,9566.42,139.564
1528,627,A00006,37,37.04,0.0,1370.48,15.466
1529,628,A00071,28,223.92,0.0,6269.76,89.964
1530,629,A00039,11,158.58,174.44,1569.94,20.207
1531,630,A00038,48,121.7,0.0,5841.6,86.112
1532,631,A00035,8,148.84,0.0,1190.72,13.32
1533,632,A00086,12,315.84,0.0,3790.08,46.296
1534,632,A00088,23,295.42,0.0,6794.66,90.712
1535,632,A00006,4,37.04,7.41,140.75,1.672
1536,632,A00090,13,287.26,186.72,3547.66,52.39
1537,633,A00080,25,301.85,754.63,6791.62,90.0
